Date,Price per unit (USD/lb)
2018-11-08,0.0031774809160305343
2018-11-07,0.0031652126499454743
2018-11-06,0.003146810250817884
2018-11-05,0.003144083969465649
2018-11-02,0.003191793893129771
2018-11-01,0.003193157033805889
2018-10-31,0.0031583969465648854
2018-10-30,0.0031052344601962922
2018-10-29,0.0031161395856052344
2018-10-26,0.0031045528898582335
2018-10-25,0.0030902399127589967
2018-10-24,0.0030881952017448202
2018-10-23,0.0030745637949836425
2018-10-22,0.003075245365321701
2018-10-19,0.0030602508178844056
2018-10-18,0.003082742639040349
2018-10-17,0.0030786532170119954
2018-10-16,0.003071155943293348
2018-10-15,0.003090921483097056
2018-10-12,0.0030622955288985825
2018-10-11,0.003070474372955289
2018-10-10,0.0030554798255179936
2018-10-09,0.0030902399127589967
2018-10-08,0.0031127317339149398
2018-10-05,0.0031025081788440567
2018-10-04,0.0030977371864776447
2018-10-03,0.0030861504907306434
2018-10-02,0.0031072791712104687
2018-10-01,0.003099100327153762
2018-09-28,0.0030929661941112322
2018-09-27,0.003086832061068702
2018-09-26,0.0031045528898582335
2018-09-25,0.003062977099236641
2018-09-24,0.0030582061068702288
2018-09-21,0.003082742639040349
2018-09-20,0.0030657033805888767
2018-09-19,0.003083424209378408
2018-09-18,0.003086832061068702
2018-09-17,0.003092284623773173
2018-09-14,0.0031025081788440567
2018-09-13,0.00302071973827699
2018-09-12,0.00303912213740458
2018-09-11,0.002979825517993457
2018-09-10,0.003002998909487459
2018-09-07,0.002997546346782988
2018-09-06,0.0029689203925845147
2018-09-05,0.002973009814612868
2018-09-04,0.0029955016357688115
2018-08-31,0.002935523446019629
2018-08-30,0.0029934569247546347
2018-08-29,0.0029764176663031622
2018-08-28,0.0029389312977099236
2018-08-27,0.002949836423118866
2018-08-24,0.0028966739367502726
2018-08-23,0.002943020719738277
2018-08-22,0.0029505179934569245
2018-08-21,0.0029791439476553982
2018-08-20,0.002973691384950927
2018-08-17,0.002983233369683751
2018-08-16,0.0029532442748091605
2018-08-15,0.0029532442748091605
2018-08-14,0.0029437022900763356
2018-08-13,0.0029225736095965103
2018-08-10,0.0029511995637949836
2018-08-09,0.0029511995637949836
2018-08-08,0.0029941384950926938
2018-08-07,0.0030009541984732826
2018-08-06,0.003009814612868048
2018-08-03,0.0030173118865866955
2018-08-02,0.002960741548527808
2018-08-01,0.002961423118865867
2018-07-31,0.002935523446019629
2018-07-30,0.0029559705561613956
2018-07-27,0.002961423118865867
2018-07-26,0.002943020719738277
2018-07-25,0.0029723282442748094
2018-07-24,0.0029457470010905125
2018-07-23,0.0029641494002181023
2018-07-20,0.0029696019629225734
2018-07-19,0.0029689203925845147
2018-07-18,0.0029702835332606325
2018-07-17,0.0029014449291166846
2018-07-16,0.0029150763358778624
2018-07-13,0.0028503271537622683
2018-07-12,0.0028632769901853873
2018-07-11,0.0028312431842966194
2018-07-10,0.0028748636859323882
2018-07-09,0.0028932660850599784
2018-07-06,0.0029000817884405673
2018-07-05,0.0029000817884405673
2018-07-03,0.0029021264994547437
2018-07-02,0.0029143947655398037
2018-06-29,0.0029171210468920392
2018-06-28,0.002949836423118866
2018-06-27,0.0029178026172300984
2018-06-26,0.002887813522355507
2018-06-25,0.0028891766630316246
2018-06-22,0.0029518811341330427
2018-06-21,0.002962104689203926
2018-06-20,0.0029723282442748094
2018-06-19,0.0029586968375136316
2018-06-18,0.0029525627044711014
2018-06-15,0.0029566521264994547
2018-06-14,0.0028966739367502726
2018-06-13,0.002942339149400218
2018-06-12,0.0029586968375136316
2018-06-11,0.002962104689203926
2018-06-08,0.002999591057797165
2018-06-07,0.0029546074154852783
2018-06-06,0.0029525627044711014
2018-06-05,0.0029225736095965103
2018-06-04,0.0028550981461286803
2018-06-01,0.0028598691384950927
2018-05-31,0.002863958560523446
2018-05-30,0.0028932660850599784
2018-05-29,0.0028114776444929115
2018-05-25,0.002853053435114504
2018-05-24,0.002846237731733915
2018-05-23,0.0028748636859323882
2018-05-22,0.0028598691384950927
2018-05-21,0.0028605507088331514
2018-05-18,0.002791712104689204
2018-05-17,0.002809432933478735
2018-05-16,0.0027760359869138497
2018-05-15,0.002807388222464558
2018-05-14,0.002852371864776445
2018-05-11,0.0029341603053435117
2018-05-10,0.002931434023991276
2018-05-09,0.002880997818974918
2018-05-08,0.0028980370774263904
2018-05-07,0.0028673664122137402
2018-05-04,0.0028912213740458015
2018-05-03,0.0029041712104689206
2018-05-02,0.002858505997818975
2018-05-01,0.0028850872410032717
2018-04-30,0.003373773173391494
2018-04-27,0.0033928571428571428
2018-04-26,0.0033403762268266086
2018-04-25,0.003324018538713195
2018-04-24,0.003301526717557252
2018-04-23,0.003318565976008724
2018-04-20,0.0032538167938931297
2018-04-19,0.0032115594329334787
2018-04-18,0.003243593238822246
2018-04-17,0.0032183751363140676
2018-04-16,0.0031938386041439476
2018-04-13,0.0031774809160305343
2018-04-12,0.00315567066521265
2018-04-11,0.00309432933478735
2018-04-10,0.003075245365321701
2018-04-09,0.003054116684841876
2018-04-06,0.0030595692475463465
2018-04-05,0.0031161395856052344
2018-04-04,0.0030813794983642314
2018-04-03,0.0030527535441657577
2018-04-02,0.003064340239912759
2018-03-29,0.003101145038167939
2018-03-28,0.0031624863685932388
2018-03-27,0.003146810250817884
2018-03-26,0.0031399945474372953
2018-03-23,0.0031638495092693565
2018-03-22,0.003221101417666303
2018-03-21,0.003208833151581243
2018-03-20,0.00325995092693566
2018-03-19,0.0032776717557251906
2018-03-16,0.003305616139585605
2018-03-15,0.0033219738276990185
2018-03-14,0.0033533260632497273
2018-03-13,0.0033233369683751367
2018-03-12,0.003313794983642312
2018-03-09,0.003356733914940022
2018-03-08,0.003319929116684842
2018-03-07,0.003352644492911668
2018-03-06,0.0033485550708833153
2018-03-05,0.003359460196292257
2018-03-02,0.003330834242093784
2018-03-01,0.003362186477644493
2018-02-28,0.003476008724100327
2018-02-27,0.003490321701199564
2018-02-26,0.003473282442748092
2018-02-23,0.003489640130861505
2018-02-22,0.0034991821155943292
2018-02-21,0.003534623773173392
2018-02-20,0.003552344601962923
2018-02-16,0.0035468920392584514
2018-02-15,0.0035244002181025083
2018-02-14,0.003480098146128681
2018-02-13,0.0034576063249727373
2018-02-12,0.003465785169029444
2018-02-09,0.0034494274809160307
2018-02-08,0.003428980370774264
2018-02-07,0.0034242093784078516
2018-02-06,0.0034248909487459107
2018-02-05,0.0034385223555070885
2018-02-02,0.003458287895310796
2018-02-01,0.003446701199563795
2018-01-31,0.0033764994547437295
2018-01-30,0.0034030806979280263
2018-01-29,0.003426935659760087
2018-01-26,0.003396946564885496
2018-01-25,0.0033390130861504904
2018-01-24,0.0034194383860414396
2018-01-23,0.0034003544165757903
2018-01-22,0.003368320610687023
2018-01-19,0.0033233369683751367
2018-01-18,0.003324700109051254
2018-01-17,0.003298118865866957
2018-01-16,0.0032197382769901853
2018-01-12,0.003199972737186478
2018-01-11,0.003191793893129771
2018-01-10,0.0031863413304253
2018-01-09,0.003208151581243184
2018-01-08,0.003195883315158124
2018-01-05,0.003251090512540894
2018-01-04,0.0033328789531079607
2018-01-03,0.0033519629225736095
2018-01-02,0.0033628680479825517
2017-12-29,0.0033533260632497273
2017-12-28,0.0033955834242093783
2017-12-27,0.003326744820065431
2017-12-26,0.003312431842966194
2017-12-22,0.003266766630316249
2017-12-21,0.0032613140676117777
2017-12-20,0.003255179934569248
2017-12-19,0.003271537622682661
2017-12-18,0.0032708560523446017
2017-12-15,0.0032415485278080697
2017-12-14,0.0031699836423118868
2017-12-13,0.0031529443838604143
2017-12-12,0.003166575790621592
2017-12-11,0.0031399945474372953
2017-12-08,0.003150899672846238
2017-12-07,0.0031522628135223557
2017-12-06,0.0031597600872410032
2017-12-05,0.0031740730643402396
2017-12-04,0.0031727099236641223
2017-12-01,0.003195883315158124
2017-11-30,0.0032688113413304257
2017-11-29,0.0032844874591057794
2017-11-28,0.003261995637949837
2017-11-27,0.003266766630316249
2017-11-24,0.0032326881134133044
2017-11-22,0.003245637949836423
2017-11-21,0.0032163304252998907
2017-11-20,0.00319247546346783
2017-11-17,0.003240185387131952
2017-11-16,0.003259269356597601
2017-11-15,0.003276990185387132
2017-11-14,0.003257906215921483
2017-11-13,0.0032872137404580154
2017-11-10,0.0032872137404580154
2017-11-09,0.0033390130861504904
2017-11-08,0.003351281352235551
2017-11-07,0.003397628135223555
2017-11-06,0.003416712104689204
2017-11-03,0.003470556161395856
2017-11-02,0.0033894492911668486
2017-11-01,0.003451472191930207
2017-10-31,0.0032851690294438385
2017-10-30,0.00325995092693566
2017-10-27,0.003145447110141767
2017-10-26,0.003112050163576881
2017-10-25,0.0030813794983642314
2017-10-24,0.0030977371864776447
2017-10-23,0.003040485278080698
2017-10-20,0.003044574700109051
2017-10-19,0.0030316248636859324
2017-10-18,0.00303912213740458
2017-10-17,0.0030309432933478733
2017-10-16,0.0030459378407851688
2017-10-13,0.0030759269356597603
2017-10-12,0.003062977099236641
2017-10-11,0.003101826608505998
2017-10-10,0.003099781897491821
2017-10-09,0.003037758996728462
2017-10-06,0.0030268538713195204
2017-10-05,0.003002998909487459
2017-10-04,0.002973691384950927
2017-10-03,0.002974372955288986
2017-10-02,0.0029396128680479828
2017-09-29,0.002974372955288986
2017-09-28,0.002970965103598691
2017-09-27,0.0029600599781897494
2017-09-26,0.0029518811341330427
2017-09-25,0.00297778080697928
2017-09-22,0.003041848418756816
2017-09-21,0.0030016357688113413
2017-09-20,0.0030248091603053435
2017-09-19,0.0029437022900763356
2017-09-18,0.002932797164667394
2017-09-15,0.002937568157033806
2017-09-14,0.0029150763358778624
2017-09-13,0.0029321155943293348
2017-09-12,0.0028973555070883317
2017-09-11,0.0029225736095965103
2017-09-08,0.002925981461286805
2017-09-07,0.0028959923664122135
2017-09-06,0.0028544165757906216
2017-09-05,0.0028469193020719736
2017-09-01,0.0028666848418756816
2017-08-31,0.0028496455834242096
2017-08-30,0.0028775899672846238
2017-08-29,0.002869411123227917
2017-08-28,0.002895310796074155
2017-08-25,0.002888495092693566
2017-08-24,0.002888495092693566
2017-08-23,0.0028803162486368593
2017-08-22,0.0029096237731733913
2017-08-21,0.0028898582333696837
2017-08-18,0.0029000817884405673
2017-08-17,0.002920528898582334
2017-08-16,0.002984596510359869
2017-08-15,0.0030002726281352235
2017-08-14,0.002973009814612868
2017-08-11,0.0029914122137404578
2017-08-10,0.002967557251908397
2017-08-09,0.0029989094874591058
2017-08-08,0.0030663849509269354
2017-08-07,0.0030738822246455834
2017-08-04,0.0031474918211559432
2017-08-03,0.003141357688113413
2017-08-02,0.0031222737186477646
2017-08-01,0.003075245365321701
2017-07-31,0.0030534351145038168
2017-07-28,0.0030779716466739367
2017-07-27,0.0031161395856052344
2017-07-26,0.0031161395856052344
2017-07-25,0.0030854689203925843
2017-07-24,0.0031045528898582335
2017-07-21,0.0031740730643402396
2017-07-20,0.0031590785169029446
2017-07-19,0.0031972464558342423
