Date,Price per unit (USD/lb)
2020-11-11,0.1278181818181818
2020-11-10,0.12804545454545455
2020-11-09,0.12875454545454545
2020-11-06,0.12518181818181817
2020-11-05,0.12506363636363635
2020-11-04,0.12518181818181817
2020-11-03,0.12375454545454545
2020-11-02,0.12452727272727272
2020-10-30,0.12490909090909091
2020-10-29,0.12404545454545453
2020-10-28,0.12289090909090909
2020-10-27,0.1220909090909091
2020-10-26,0.12154545454545454
2020-10-23,0.12138181818181819
2020-10-22,0.12165454545454545
2020-10-21,0.12218181818181818
2020-10-20,0.12227272727272727
2020-10-19,0.12236363636363635
2020-10-16,0.12554545454545454
2020-10-15,0.1263
2020-10-14,0.1258
2020-10-13,0.12557272727272728
2020-10-12,0.12481818181818183
2020-10-09,0.12568181818181817
2020-10-08,0.1255
2020-10-07,0.12590909090909091
2020-10-06,0.12557272727272728
2020-10-05,0.12731818181818183
2020-10-02,0.12718181818181817
2020-10-01,0.12811818181818183
2020-09-30,0.1285
2020-09-29,0.12993636363636366
2020-09-28,0.12811818181818183
2020-09-25,0.12756363636363635
2020-09-24,0.12949999999999998
2020-09-23,0.1290909090909091
2020-09-22,0.1288181818181818
2020-09-21,0.12824545454545455
2020-09-18,0.12807272727272725
2020-09-17,0.1272090909090909
2020-09-16,0.12772727272727272
2020-09-15,0.1288
2020-09-14,0.12863636363636363
2020-09-11,0.12727272727272726
2020-09-10,0.12652727272727274
2020-09-09,0.12581818181818183
2020-09-08,0.1263181818181818
2020-09-04,0.12513636363636363
2020-09-03,0.12509090909090909
2020-09-02,0.1260909090909091
2020-09-01,0.12739090909090908
2020-08-31,0.12754545454545455
2020-08-28,0.1272909090909091
2020-08-27,0.12907272727272726
2020-08-26,0.1295272727272727
2020-08-25,0.1293181818181818
2020-08-24,0.1290909090909091
2020-08-21,0.12993636363636366
2020-08-20,0.13039090909090909
2020-08-19,0.1305
2020-08-18,0.1302090909090909
2020-08-17,0.12975454545454546
2020-08-14,0.13084545454545454
2020-08-13,0.13177272727272726
2020-08-12,0.13204545454545455
2020-08-11,0.13136363636363638
2020-08-10,0.1305181818181818
2020-08-07,0.12975454545454546
2020-08-06,0.13043636363636363
2020-08-05,0.13163636363636363
2020-08-04,0.13154545454545455
2020-08-03,0.13170909090909091
2020-07-31,0.13152727272727274
2020-07-30,0.13001818181818184
2020-07-29,0.12907272727272726
2020-07-28,0.1279090909090909
2020-07-27,0.12668181818181817
2020-07-24,0.12913636363636366
2020-07-23,0.12910909090909092
2020-07-22,0.12865454545454547
2020-07-21,0.12847272727272727
2020-07-20,0.12872727272727272
2020-07-17,0.12972727272727272
2020-07-16,0.12963636363636363
2020-07-15,0.12675454545454545
2020-07-14,0.1243
2020-07-13,0.1245909090909091
2020-07-10,0.12340909090909091
2020-07-09,0.1222909090909091
2020-07-08,0.12186363636363637
2020-07-07,0.12266363636363636
2020-07-06,0.12377272727272728
2020-07-02,0.12261818181818182
2020-07-01,0.12097272727272727
2020-06-30,0.12077272727272727
2020-06-29,0.12136363636363637
2020-06-26,0.12054545454545454
2020-06-25,0.12113636363636364
2020-06-24,0.12079999999999999
2020-06-23,0.12109090909090908
2020-06-22,0.11977272727272727
2020-06-19,0.12050000000000001
2020-06-18,0.12089090909090908
2020-06-17,0.12142727272727272
2020-06-16,0.12079999999999999
2020-06-15,0.11925454545454546
2020-06-12,0.11918181818181818
2020-06-11,0.12016363636363638
2020-06-10,0.12061818181818182
2020-06-09,0.12204545454545454
2020-06-08,0.12097272727272727
2020-06-05,0.12198181818181819
2020-06-04,0.12248181818181818
2020-06-03,0.12202727272727272
2020-06-02,0.1213
2020-06-01,0.12375454545454545
2020-05-29,0.12304545454545454
2020-05-28,0.12318181818181818
2020-05-27,0.12183636363636365
2020-05-26,0.1211818181818182
2020-05-22,0.1170909090909091
2020-05-21,0.11457272727272727
2020-05-20,0.11454545454545455
2020-05-19,0.11584545454545456
2020-05-18,0.11509090909090909
2020-05-15,0.11338181818181818
2020-05-14,0.11254545454545455
2020-05-13,0.1139090909090909
2020-05-12,0.11572727272727272
2020-05-11,0.11240909090909092
2020-05-08,0.11627272727272728
2020-05-07,0.11842727272727274
2020-05-06,0.11281818181818182
2020-05-05,0.10872727272727273
2020-05-04,0.10824545454545453
2020-05-01,0.1071090909090909
2020-04-30,0.10834545454545455
2020-04-29,0.10868181818181818
2020-04-28,0.10875454545454545
2020-04-27,0.10945454545454546
2020-04-24,0.1089090909090909
2020-04-23,0.10857272727272728
2020-04-22,0.1077
2020-04-21,0.10718181818181818
2020-04-20,0.10756363636363636
2020-04-17,0.10866363636363637
2020-04-16,0.1075
2020-04-15,0.10527272727272727
2020-04-14,0.10581818181818183
2020-04-13,0.10457272727272728
2020-04-10,0.10792727272727273
2020-04-09,0.10866363636363637
2020-04-08,0.10898181818181818
2020-04-07,0.10448181818181819
2020-04-06,0.1003909090909091
2020-04-03,0.0984090909090909
2020-04-02,0.10061818181818183
2020-04-01,0.10675454545454546
2020-03-31,0.11084545454545455
2020-03-30,0.10913636363636363
2020-03-27,0.10963636363636363
2020-03-26,0.11890909090909092
2020-03-25,0.12006363636363636
2020-03-24,0.11839090909090909
2020-03-23,0.11383636363636364
2020-03-20,0.10974545454545455
2020-03-19,0.10642727272727272
2020-03-18,0.10234545454545455
2020-03-17,0.10322727272727272
2020-03-16,0.09863636363636363
2020-03-13,0.10272727272727272
2020-03-12,0.10802727272727272
2020-03-11,0.11211818181818181
2020-03-10,0.11613636363636363
2020-03-09,0.11472727272727273
2020-03-06,0.11881818181818181
2020-03-05,0.12147272727272727
2020-03-04,0.12259090909090908
2020-03-03,0.12139090909090909
2020-03-02,0.12156363636363636
2020-02-28,0.11934545454545455
2020-02-27,0.12051818181818182
2020-02-26,0.12188181818181817
2020-02-25,0.12088181818181819
2020-02-24,0.12366363636363636
2020-02-21,0.12745454545454543
2020-02-20,0.128
2020-02-19,0.1279818181818182
2020-02-18,0.12663636363636366
2020-02-14,0.12593636363636362
2020-02-13,0.12392727272727272
2020-02-12,0.12277272727272728
2020-02-11,0.12243636363636365
2020-02-10,0.12336363636363636
2020-02-07,0.1229090909090909
2020-02-06,0.12354545454545456
2020-02-05,0.12334545454545455
2020-02-04,0.125
2020-02-03,0.12422727272727273
2020-01-31,0.12369999999999999
2020-01-30,0.12949999999999998
2020-01-29,0.12918181818181818
2020-01-28,0.12913636363636366
2020-01-27,0.129
2020-01-24,0.12895454545454546
2020-01-23,0.1298
2020-01-22,0.13084545454545454
2020-01-21,0.13188181818181818
2020-01-17,0.13213636363636364
2020-01-16,0.13220909090909091
2020-01-15,0.13220909090909091
2020-01-14,0.13263636363636364
2020-01-13,0.13275454545454546
2020-01-10,0.13418181818181818
2020-01-09,0.1335727272727273
2020-01-08,0.13347272727272727
2020-01-07,0.13263636363636364
2020-01-06,0.13402727272727274
2020-01-03,0.1303181818181818
2020-01-02,0.1315
2020-01-01,0.13227272727272726
2019-12-31,0.1321090909090909
2019-12-30,0.13220909090909091
