,Date,Price - USD/LB
0,1972-08-22,0.2673
1,1972-08-23,0.2703
2,1972-08-24,0.2706
3,1972-08-25,0.2722
4,1972-08-28,0.2704
5,1972-08-29,0.2705
6,1972-08-30,0.2718
7,1972-08-31,0.27
8,1972-09-01,0.2752
9,1972-09-05,0.2737
10,1972-09-06,0.2728
11,1972-09-07,0.2716
12,1972-09-08,0.266
13,1972-09-11,0.2693
14,1972-09-12,0.2685
15,1972-09-13,0.2672
16,1972-09-14,0.2691
17,1972-09-15,0.2674
18,1972-09-18,0.27
19,1972-09-19,0.2721
20,1972-09-20,0.2717
21,1972-09-21,0.276
22,1972-09-22,0.2705
23,1972-09-25,0.272
24,1972-09-26,0.273
25,1972-09-27,0.2715
26,1972-09-28,0.2721
27,1972-09-29,0.2737
28,1972-10-02,0.2735
29,1972-10-03,0.2702
30,1972-10-04,0.2684
31,1972-10-05,0.2683
32,1972-10-06,0.269
33,1972-10-10,0.2702
34,1972-10-11,0.2713
35,1972-10-12,0.2705
36,1972-10-13,0.2705
37,1972-10-16,0.272
38,1972-10-17,0.2703
39,1972-10-18,0.2731
40,1972-10-19,0.2775
41,1972-10-20,0.2732
42,1972-10-23,0.2766
43,1972-10-24,0.2824
44,1972-10-25,0.2838
45,1972-10-26,0.2863
46,1972-10-27,0.2872
47,1972-10-30,0.2931
48,1972-10-31,0.298
49,1972-11-01,0.2944
50,1972-11-02,0.2918
51,1972-11-03,0.2922
52,1972-11-06,0.2925
53,1972-11-08,0.3015
54,1972-11-09,0.3045
55,1972-11-10,0.3035
56,1972-11-13,0.3138
57,1972-11-14,0.315
58,1972-11-15,0.3251
59,1972-11-16,0.3181
60,1972-11-17,0.3198
61,1972-11-20,0.331
62,1972-11-21,0.3445
63,1972-11-22,0.335
64,1972-11-24,0.3425
65,1972-11-27,0.345
66,1972-11-28,0.3317
67,1972-11-29,0.3276
68,1972-11-30,0.3229
69,1972-12-01,0.3185
70,1972-12-04,0.3225
71,1972-12-05,0.327
72,1972-12-06,0.328
73,1972-12-07,0.3315
74,1972-12-08,0.336
75,1972-12-11,0.3541
76,1972-12-12,0.338
77,1972-12-13,0.3475
78,1972-12-14,0.3453
79,1972-12-15,0.3413
80,1972-12-18,0.3328
81,1972-12-19,0.3362
82,1972-12-20,0.34
83,1972-12-21,0.3452
84,1972-12-22,0.346
85,1972-12-26,0.348
86,1972-12-27,0.3474
87,1972-12-29,0.355
88,1973-01-02,0.361
89,1973-01-03,0.364
90,1973-01-04,0.364
91,1973-01-05,0.372
92,1973-01-08,0.3795
93,1973-01-09,0.3798
94,1973-01-10,0.38
95,1973-01-11,0.3744
96,1973-01-12,0.3732
97,1973-01-15,0.362
98,1973-01-16,0.3625
99,1973-01-17,0.3652
100,1973-01-18,0.3746
101,1973-01-19,0.3765
102,1973-01-22,0.3866
103,1973-01-23,0.3896
104,1973-01-24,0.387
105,1973-01-26,0.3921
106,1973-01-29,0.3855
107,1973-01-30,0.3822
108,1973-01-31,0.3802
109,1973-02-01,0.3793
110,1973-02-02,0.3795
111,1973-02-05,0.3785
112,1973-02-06,0.3724
113,1973-02-07,0.3723
114,1973-02-08,0.3804
115,1973-02-09,0.381
116,1973-02-12,0.3854
117,1973-02-13,0.3905
118,1973-02-14,0.3941
119,1973-02-15,0.3864
120,1973-02-16,0.387
121,1973-02-20,0.3865
122,1973-02-21,0.3855
123,1973-02-22,0.388
124,1973-02-23,0.388
125,1973-02-26,0.3909
126,1973-02-27,0.3953
127,1973-02-28,0.3927
128,1973-03-01,0.3915
129,1973-03-02,0.3882
130,1973-03-05,0.3909
131,1973-03-06,0.3982
132,1973-03-07,0.3982
133,1973-03-08,0.3992
134,1973-03-09,0.401
135,1973-03-12,0.4072
136,1973-03-13,0.3995
137,1973-03-14,0.4062
138,1973-03-15,0.4065
139,1973-03-16,0.4082
140,1973-03-19,0.4112
141,1973-03-20,0.4172
142,1973-03-21,0.4175
143,1973-03-22,0.4169
144,1973-03-23,0.4188
145,1973-03-26,0.4245
146,1973-03-27,0.425
147,1973-03-28,0.4175
148,1973-03-29,0.405
149,1973-03-30,0.4212
150,1973-04-02,0.4288
151,1973-04-03,0.4295
152,1973-04-04,0.4335
153,1973-04-05,0.4387
154,1973-04-06,0.4392
155,1973-04-09,0.4459
156,1973-04-10,0.4471
157,1973-04-11,0.4495
158,1973-04-12,0.4695
159,1973-04-13,0.477
160,1973-04-16,0.475
161,1973-04-17,0.4825
162,1973-04-18,0.494
163,1973-04-19,0.4932
164,1973-04-23,0.5132
165,1973-04-24,0.5375
166,1973-04-25,0.4969
167,1973-04-26,0.4929
168,1973-04-27,0.4948
169,1973-04-30,0.5022
170,1973-05-01,0.512
171,1973-05-02,0.492
172,1973-05-03,0.4923
173,1973-05-04,0.497
174,1973-05-07,0.517
175,1973-05-08,0.5065
176,1973-05-09,0.524
177,1973-05-10,0.518
178,1973-05-11,0.5086
179,1973-05-14,0.4912
180,1973-05-15,0.4825
181,1973-05-16,0.4875
182,1973-05-17,0.4988
183,1973-05-18,0.51
184,1973-05-21,0.512
185,1973-05-22,0.5038
186,1973-05-23,0.5072
187,1973-05-24,0.5145
188,1973-05-25,0.525
189,1973-05-29,0.5217
190,1973-05-30,0.5187
191,1973-05-31,0.5122
192,1973-06-01,0.513
193,1973-06-04,0.525
194,1973-06-05,0.524
195,1973-06-06,0.504
196,1973-06-07,0.5041
197,1973-06-08,0.4975
198,1973-06-11,0.515
199,1973-06-12,0.5225
200,1973-06-13,0.5102
201,1973-06-14,0.5028
202,1973-06-15,0.49
203,1973-06-18,0.498
204,1973-06-19,0.501
205,1973-06-20,0.497
206,1973-06-21,0.499
207,1973-06-22,0.503
208,1973-06-25,0.523
209,1973-06-26,0.5295
210,1973-06-27,0.5455
211,1973-06-28,0.5188
212,1973-06-29,0.5412
213,1973-07-02,0.562
214,1973-07-03,0.564
215,1973-07-05,0.583
216,1973-07-06,0.563
217,1973-07-09,0.5467
218,1973-07-10,0.554
219,1973-07-11,0.5535
220,1973-07-12,0.557
221,1973-07-13,0.5595
222,1973-07-16,0.577
223,1973-07-17,0.5715
224,1973-07-18,0.591
225,1973-07-19,0.611
226,1973-07-20,0.6294
227,1973-07-23,0.649
228,1973-07-24,0.644
229,1973-07-25,0.645
230,1973-07-26,0.6495
231,1973-07-27,0.6295
232,1973-07-30,0.6285
233,1973-07-31,0.6328
234,1973-08-01,0.6375
235,1973-08-02,0.629
236,1973-08-03,0.6425
237,1973-08-06,0.6625
238,1973-08-07,0.6825
239,1973-08-08,0.6825
240,1973-08-09,0.693
241,1973-08-10,0.713
242,1973-08-13,0.733
243,1973-08-14,0.7335
244,1973-08-15,0.74
245,1973-08-16,0.7438
246,1973-08-17,0.76
247,1973-08-20,0.78
248,1973-08-21,0.7925
249,1973-08-22,0.81
250,1973-08-23,0.83
251,1973-08-24,0.85
252,1973-08-27,0.85
253,1973-08-28,0.8318
254,1973-08-29,0.846
255,1973-08-30,0.866
256,1973-08-31,0.886
257,1973-09-04,0.906
258,1973-09-05,0.9123
259,1973-09-06,0.91
260,1973-09-07,0.89
261,1973-09-10,0.87
262,1973-09-11,0.85
263,1973-09-12,0.83
264,1973-09-13,0.83
265,1973-09-14,0.85
266,1973-09-17,0.87
267,1973-09-18,0.89
268,1973-09-19,0.91
269,1973-09-20,0.93
270,1973-09-21,0.95
271,1973-09-24,0.9502
272,1973-09-25,0.922
273,1973-09-26,0.86
274,1973-09-27,0.8617
275,1973-09-28,0.8422
276,1973-10-01,0.818
277,1973-10-02,0.803
278,1973-10-03,0.7895
279,1973-10-04,0.79
280,1973-10-05,0.7892
281,1973-10-09,0.8092
282,1973-10-10,0.8292
283,1973-10-11,0.8253
284,1973-10-12,0.8345
285,1973-10-15,0.8135
286,1973-10-16,0.8335
287,1973-10-17,0.8142
288,1973-10-18,0.7985
289,1973-10-19,0.7797
290,1973-10-23,0.7597
291,1973-10-24,0.7397
292,1973-10-25,0.7197
293,1973-10-26,0.6997
294,1973-10-29,0.6997
295,1973-10-30,0.685
296,1973-10-31,0.6962
297,1973-11-01,0.6812
298,1973-11-02,0.675
299,1973-11-05,0.6952
300,1973-11-07,0.7152
301,1973-11-08,0.7352
302,1973-11-09,0.746
303,1973-11-12,0.762
304,1973-11-13,0.742
305,1973-11-14,0.722
306,1973-11-15,0.719
307,1973-11-16,0.727
308,1973-11-19,0.7079
309,1973-11-20,0.695
310,1973-11-21,0.715
311,1973-11-23,0.735
312,1973-11-26,0.7575
313,1973-11-27,0.7509
314,1973-11-28,0.7857
315,1973-11-29,0.7748
316,1973-11-30,0.7423
317,1973-12-03,0.7542
318,1973-12-04,0.7592
319,1973-12-05,0.7547
320,1973-12-06,0.7747
321,1973-12-07,0.7947
322,1973-12-10,0.8147
323,1973-12-11,0.826
324,1973-12-12,0.806
325,1973-12-13,0.7985
326,1973-12-14,0.7963
327,1973-12-17,0.7934
328,1973-12-18,0.8134
329,1973-12-19,0.827
330,1973-12-20,0.847
331,1973-12-21,0.8633
332,1973-12-26,0.8833
333,1973-12-27,0.9033
334,1973-12-28,0.8875
335,1974-01-02,0.8675
336,1974-01-03,0.8477
337,1974-01-04,0.8468
338,1974-01-07,0.8668
339,1974-01-08,0.874
340,1974-01-09,0.8545
341,1974-01-10,0.8745
342,1974-01-11,0.8679
343,1974-01-14,0.8879
344,1974-01-15,0.8896
345,1974-01-16,0.8895
346,1974-01-17,0.8695
347,1974-01-18,0.8495
348,1974-01-21,0.8295
349,1974-01-22,0.8095
350,1974-01-23,0.7895
351,1974-01-24,0.8095
352,1974-01-25,0.7907
353,1974-01-28,0.7707
354,1974-01-29,0.7507
355,1974-01-30,0.7307
356,1974-01-31,0.721
357,1974-02-01,0.741
358,1974-02-04,0.7522
359,1974-02-05,0.7322
360,1974-02-06,0.721
361,1974-02-07,0.741
362,1974-02-08,0.761
363,1974-02-11,0.7765
364,1974-02-12,0.757
365,1974-02-13,0.743
366,1974-02-14,0.723
367,1974-02-15,0.703
368,1974-02-19,0.683
369,1974-02-20,0.703
370,1974-02-21,0.723
371,1974-02-22,0.746
372,1974-02-25,0.7516
373,1974-02-26,0.7317
374,1974-02-27,0.698
375,1974-02-28,0.6843
376,1974-03-01,0.706
377,1974-03-04,0.698
378,1974-03-05,0.7077
379,1974-03-06,0.695
380,1974-03-07,0.6815
381,1974-03-08,0.6882
382,1974-03-11,0.67
383,1974-03-12,0.65
384,1974-03-13,0.63
385,1974-03-14,0.622
386,1974-03-15,0.6137
387,1974-03-18,0.5937
388,1974-03-19,0.6137
389,1974-03-20,0.6265
390,1974-03-21,0.6302
391,1974-03-22,0.6502
392,1974-03-25,0.6302
393,1974-03-26,0.6275
394,1974-03-27,0.6385
395,1974-03-28,0.6585
396,1974-03-29,0.6565
397,1974-04-01,0.6435
398,1974-04-02,0.6237
399,1974-04-03,0.6436
400,1974-04-04,0.6475
401,1974-04-05,0.65
402,1974-04-08,0.6382
403,1974-04-09,0.621
404,1974-04-10,0.638
405,1974-04-11,0.658
406,1974-04-15,0.678
407,1974-04-16,0.6855
408,1974-04-17,0.69
409,1974-04-18,0.697
410,1974-04-19,0.677
411,1974-04-22,0.697
412,1974-04-23,0.6917
413,1974-04-24,0.675
414,1974-04-25,0.671
415,1974-04-26,0.6913
416,1974-04-29,0.6842
417,1974-04-30,0.6714
418,1974-05-01,0.6453
419,1974-05-02,0.6337
420,1974-05-03,0.6228
421,1974-05-06,0.603
422,1974-05-07,0.587
423,1974-05-08,0.5965
424,1974-05-09,0.5927
425,1974-05-10,0.6042
426,1974-05-13,0.5842
427,1974-05-14,0.5642
428,1974-05-15,0.561
429,1974-05-16,0.56
430,1974-05-17,0.5465
431,1974-05-20,0.5336
432,1974-05-21,0.5535
433,1974-05-22,0.5385
434,1974-05-23,0.5212
435,1974-05-24,0.5175
436,1974-05-28,0.5143
437,1974-05-29,0.532
438,1974-05-30,0.5387
439,1974-05-31,0.5502
440,1974-06-03,0.5547
441,1974-06-04,0.5746
442,1974-06-05,0.5946
443,1974-06-06,0.5822
444,1974-06-07,0.59
445,1974-06-10,0.5957
446,1974-06-11,0.5757
447,1974-06-12,0.5557
448,1974-06-13,0.5518
449,1974-06-14,0.562
450,1974-06-17,0.564
451,1974-06-18,0.584
452,1974-06-19,0.5688
453,1974-06-20,0.567
454,1974-06-21,0.5832
455,1974-06-24,0.614
456,1974-06-25,0.5764
457,1974-06-26,0.564
458,1974-06-27,0.5472
459,1974-06-28,0.5423
460,1974-07-01,0.552
461,1974-07-02,0.5401
462,1974-07-03,0.5452
463,1974-07-05,0.5525
464,1974-07-08,0.5445
465,1974-07-09,0.531
466,1974-07-10,0.532
467,1974-07-11,0.532
468,1974-07-12,0.53
469,1974-07-15,0.5415
470,1974-07-16,0.5405
471,1974-07-17,0.5385
472,1974-07-18,0.556
473,1974-07-19,0.5535
474,1974-07-22,0.5737
475,1974-07-23,0.582
476,1974-07-24,0.602
477,1974-07-25,0.582
478,1974-07-26,0.5725
479,1974-07-29,0.5925
480,1974-07-30,0.5725
481,1974-07-31,0.566
482,1974-08-01,0.546
483,1974-08-02,0.528
484,1974-08-05,0.5377
485,1974-08-06,0.537
486,1974-08-07,0.544
487,1974-08-08,0.5325
488,1974-08-09,0.526
489,1974-08-12,0.52
490,1974-08-13,0.54
491,1974-08-14,0.529
492,1974-08-15,0.5181
493,1974-08-16,0.522
494,1974-08-19,0.512
495,1974-08-20,0.4975
496,1974-08-21,0.502
497,1974-08-22,0.502
498,1974-08-23,0.506
499,1974-08-26,0.486
500,1974-08-27,0.487
501,1974-08-28,0.493
502,1974-08-29,0.49
503,1974-08-30,0.4992
504,1974-09-03,0.4975
505,1974-09-04,0.504
506,1974-09-05,0.511
507,1974-09-06,0.519
508,1974-09-09,0.5087
509,1974-09-10,0.4943
510,1974-09-11,0.5005
511,1974-09-12,0.485
512,1974-09-13,0.4852
513,1974-09-16,0.4775
514,1974-09-17,0.475
515,1974-09-18,0.4747
516,1974-09-19,0.4805
517,1974-09-20,0.4745
518,1974-09-23,0.4691
519,1974-09-24,0.4785
520,1974-09-25,0.4809
521,1974-09-26,0.481
522,1974-09-27,0.492
523,1974-09-30,0.5137
524,1974-10-01,0.4967
525,1974-10-02,0.5072
526,1974-10-03,0.5232
527,1974-10-04,0.5147
528,1974-10-07,0.4948
529,1974-10-08,0.4858
530,1974-10-09,0.4952
531,1974-10-10,0.4912
532,1974-10-11,0.4712
533,1974-10-14,0.4665
534,1974-10-15,0.4668
535,1974-10-16,0.4606
536,1974-10-17,0.4588
537,1974-10-18,0.4597
538,1974-10-21,0.4589
539,1974-10-22,0.4486
540,1974-10-23,0.4337
541,1974-10-24,0.4285
542,1974-10-25,0.4343
543,1974-10-28,0.4289
544,1974-10-29,0.4435
545,1974-10-30,0.4472
546,1974-10-31,0.4437
547,1974-11-01,0.436
548,1974-11-04,0.446
549,1974-11-06,0.4385
550,1974-11-07,0.4372
551,1974-11-08,0.4361
552,1974-11-11,0.4335
553,1974-11-12,0.414
554,1974-11-13,0.4166
555,1974-11-14,0.4145
556,1974-11-15,0.4027
557,1974-11-18,0.3955
558,1974-11-19,0.4075
559,1974-11-20,0.4216
560,1974-11-21,0.4025
561,1974-11-22,0.4025
562,1974-11-25,0.4058
563,1974-11-26,0.4126
564,1974-11-27,0.4133
565,1974-11-29,0.4116
566,1974-12-02,0.4031
567,1974-12-03,0.408
568,1974-12-04,0.404
569,1974-12-05,0.3994
570,1974-12-06,0.4
571,1974-12-09,0.4055
572,1974-12-10,0.41
573,1974-12-11,0.4
574,1974-12-12,0.3925
575,1974-12-13,0.384
576,1974-12-16,0.3816
577,1974-12-17,0.3757
578,1974-12-18,0.3807
579,1974-12-19,0.3777
580,1974-12-20,0.376
581,1974-12-23,0.3702
582,1974-12-24,0.3695
583,1974-12-26,0.368
584,1974-12-27,0.3705
585,1974-12-30,0.3676
586,1974-12-31,0.3685
587,1975-01-02,0.3847
588,1975-01-03,0.3765
589,1975-01-06,0.3802
590,1975-01-07,0.3783
591,1975-01-08,0.3822
592,1975-01-09,0.388
593,1975-01-10,0.388
594,1975-01-13,0.3807
595,1975-01-14,0.3945
596,1975-01-15,0.3816
597,1975-01-16,0.3822
598,1975-01-17,0.3806
599,1975-01-20,0.3944
600,1975-01-21,0.3896
601,1975-01-22,0.3891
602,1975-01-23,0.3795
603,1975-01-24,0.3809
604,1975-01-27,0.3915
605,1975-01-28,0.3872
606,1975-01-29,0.3909
607,1975-01-30,0.392
608,1975-01-31,0.3927
609,1975-02-03,0.4001
610,1975-02-04,0.4048
611,1975-02-05,0.4007
612,1975-02-06,0.3932
613,1975-02-07,0.3934
614,1975-02-10,0.3922
615,1975-02-11,0.3932
616,1975-02-12,0.395
617,1975-02-13,0.3965
618,1975-02-14,0.3945
619,1975-02-18,0.3926
620,1975-02-19,0.381
621,1975-02-20,0.3862
622,1975-02-21,0.38
623,1975-02-24,0.3857
624,1975-02-25,0.3918
625,1975-02-26,0.4017
626,1975-02-27,0.3996
627,1975-02-28,0.4001
628,1975-03-03,0.4077
629,1975-03-04,0.4031
630,1975-03-05,0.4057
631,1975-03-06,0.4118
632,1975-03-07,0.4145
633,1975-03-10,0.4149
634,1975-03-11,0.4167
635,1975-03-12,0.4125
636,1975-03-13,0.409
637,1975-03-14,0.4118
638,1975-03-17,0.4125
639,1975-03-18,0.4065
640,1975-03-19,0.4098
641,1975-03-20,0.4093
642,1975-03-21,0.4148
643,1975-03-24,0.4175
644,1975-03-25,0.4234
645,1975-03-26,0.4262
646,1975-03-27,0.4244
647,1975-03-31,0.431
648,1975-04-01,0.4323
649,1975-04-02,0.4364
650,1975-04-03,0.4325
651,1975-04-04,0.431
652,1975-04-07,0.4276
653,1975-04-08,0.4323
654,1975-04-09,0.4301
655,1975-04-10,0.4276
656,1975-04-11,0.4243
657,1975-04-14,0.4302
658,1975-04-15,0.4289
659,1975-04-16,0.4315
660,1975-04-17,0.4377
661,1975-04-18,0.4425
662,1975-04-21,0.455
663,1975-04-22,0.445
664,1975-04-23,0.448
665,1975-04-24,0.446
666,1975-04-25,0.4489
667,1975-04-28,0.4553
668,1975-04-29,0.4611
669,1975-04-30,0.4652
670,1975-05-01,0.4562
671,1975-05-02,0.4596
672,1975-05-05,0.4564
673,1975-05-06,0.4612
674,1975-05-07,0.4635
675,1975-05-08,0.4621
676,1975-05-09,0.4647
677,1975-05-12,0.4662
678,1975-05-13,0.4642
679,1975-05-14,0.4495
680,1975-05-15,0.4505
681,1975-05-16,0.4604
682,1975-05-19,0.4532
683,1975-05-20,0.4589
684,1975-05-21,0.4591
685,1975-05-22,0.4562
686,1975-05-23,0.452
687,1975-05-27,0.4389
688,1975-05-28,0.4358
689,1975-05-29,0.445
690,1975-05-30,0.444
691,1975-06-02,0.4395
692,1975-06-03,0.4362
693,1975-06-04,0.4397
694,1975-06-05,0.4444
695,1975-06-06,0.442
696,1975-06-09,0.4519
697,1975-06-10,0.4485
698,1975-06-11,0.4491
699,1975-06-12,0.4471
700,1975-06-13,0.4442
701,1975-06-16,0.4498
702,1975-06-17,0.4577
703,1975-06-18,0.456
704,1975-06-19,0.4595
705,1975-06-20,0.462
706,1975-06-23,0.461
707,1975-06-24,0.469
708,1975-06-25,0.4711
709,1975-06-26,0.474
710,1975-06-27,0.4782
711,1975-06-30,0.4865
712,1975-07-01,0.4745
713,1975-07-02,0.4813
714,1975-07-03,0.4868
715,1975-07-07,0.4925
716,1975-07-08,0.4865
717,1975-07-09,0.486
718,1975-07-10,0.4811
719,1975-07-11,0.4882
720,1975-07-14,0.4825
721,1975-07-15,0.481
722,1975-07-16,0.4814
723,1975-07-17,0.4832
724,1975-07-18,0.4837
725,1975-07-21,0.49
726,1975-07-22,0.4891
727,1975-07-23,0.487
728,1975-07-24,0.49
729,1975-07-25,0.4967
730,1975-07-28,0.5055
731,1975-07-29,0.5044
732,1975-07-30,0.496
733,1975-07-31,0.4975
734,1975-08-01,0.4986
735,1975-08-04,0.5059
736,1975-08-05,0.5014
737,1975-08-06,0.5042
738,1975-08-07,0.5038
739,1975-08-08,0.495
740,1975-08-11,0.4945
741,1975-08-12,0.5072
742,1975-08-13,0.5042
743,1975-08-14,0.508
744,1975-08-15,0.5144
745,1975-08-18,0.5115
746,1975-08-19,0.5182
747,1975-08-20,0.5173
748,1975-08-21,0.5159
749,1975-08-22,0.5194
750,1975-08-25,0.5281
751,1975-08-26,0.5228
752,1975-08-27,0.5337
753,1975-08-28,0.5297
754,1975-08-29,0.5335
755,1975-09-02,0.521
756,1975-09-03,0.525
757,1975-09-04,0.5182
758,1975-09-05,0.5207
759,1975-09-08,0.5125
760,1975-09-09,0.5125
761,1975-09-10,0.527
762,1975-09-11,0.524
763,1975-09-12,0.5255
764,1975-09-15,0.5237
765,1975-09-16,0.5282
766,1975-09-17,0.5261
767,1975-09-18,0.5314
768,1975-09-19,0.5365
769,1975-09-22,0.5565
770,1975-09-23,0.5435
771,1975-09-24,0.544
772,1975-09-25,0.5599
773,1975-09-26,0.5649
774,1975-09-29,0.5608
775,1975-09-30,0.5674
776,1975-10-01,0.5774
777,1975-10-02,0.5617
778,1975-10-03,0.5678
779,1975-10-06,0.5587
780,1975-10-07,0.5473
781,1975-10-08,0.5504
782,1975-10-09,0.5481
783,1975-10-10,0.5414
784,1975-10-14,0.5214
785,1975-10-15,0.5207
786,1975-10-16,0.5367
787,1975-10-17,0.5307
788,1975-10-20,0.5107
789,1975-10-21,0.5167
790,1975-10-22,0.5216
791,1975-10-23,0.5167
792,1975-10-24,0.5231
793,1975-10-27,0.5215
794,1975-10-28,0.523
795,1975-10-29,0.5269
796,1975-10-30,0.5241
797,1975-10-31,0.5213
798,1975-11-03,0.5135
799,1975-11-05,0.5202
800,1975-11-06,0.5217
801,1975-11-07,0.5217
802,1975-11-10,0.5217
803,1975-11-11,0.5277
804,1975-11-12,0.5276
805,1975-11-13,0.5296
806,1975-11-14,0.5387
807,1975-11-17,0.547
808,1975-11-18,0.5417
809,1975-11-19,0.5525
810,1975-11-20,0.5422
811,1975-11-21,0.5427
812,1975-11-24,0.5568
813,1975-11-25,0.5667
814,1975-11-26,0.5787
815,1975-11-28,0.5835
816,1975-12-01,0.5692
817,1975-12-02,0.5732
818,1975-12-03,0.573
819,1975-12-04,0.572
820,1975-12-05,0.5718
821,1975-12-08,0.5842
822,1975-12-09,0.5782
823,1975-12-10,0.5804
824,1975-12-11,0.5967
825,1975-12-12,0.5953
826,1975-12-15,0.6041
827,1975-12-16,0.597
828,1975-12-17,0.5977
829,1975-12-18,0.593
830,1975-12-19,0.5927
831,1975-12-22,0.6034
832,1975-12-23,0.6065
833,1975-12-24,0.6129
834,1975-12-29,0.6105
835,1975-12-30,0.6058
836,1975-12-31,0.6087
837,1976-01-02,0.6212
838,1976-01-05,0.6182
839,1976-01-06,0.6187
840,1976-01-07,0.622
841,1976-01-08,0.6284
842,1976-01-09,0.624
843,1976-01-12,0.6301
844,1976-01-13,0.6253
845,1976-01-14,0.6266
846,1976-01-15,0.6066
847,1976-01-16,0.6002
848,1976-01-19,0.5886
849,1976-01-20,0.5959
850,1976-01-21,0.592
851,1976-01-22,0.6075
852,1976-01-23,0.6075
853,1976-01-26,0.5956
854,1976-01-27,0.598
855,1976-01-28,0.599
856,1976-01-29,0.619
857,1976-01-30,0.6088
858,1976-02-03,0.6095
859,1976-02-04,0.607
860,1976-02-05,0.5983
861,1976-02-06,0.5915
862,1976-02-09,0.586
863,1976-02-10,0.595
864,1976-02-11,0.5941
865,1976-02-12,0.5971
866,1976-02-13,0.5951
867,1976-02-17,0.61
868,1976-02-18,0.6052
869,1976-02-19,0.6089
870,1976-02-20,0.6115
871,1976-02-23,0.6108
872,1976-02-24,0.6129
873,1976-02-25,0.6147
874,1976-02-26,0.6228
875,1976-02-27,0.6286
876,1976-03-01,0.6298
877,1976-03-02,0.617
878,1976-03-03,0.6176
879,1976-03-04,0.6165
880,1976-03-05,0.6182
881,1976-03-08,0.62
882,1976-03-09,0.6063
883,1976-03-10,0.6009
884,1976-03-11,0.596
885,1976-03-12,0.599
886,1976-03-15,0.5905
887,1976-03-16,0.5782
888,1976-03-17,0.581
889,1976-03-18,0.5916
890,1976-03-19,0.594
891,1976-03-22,0.5781
892,1976-03-23,0.5783
893,1976-03-24,0.5802
894,1976-03-25,0.5799
895,1976-03-26,0.5772
896,1976-03-29,0.5696
897,1976-03-30,0.5721
898,1976-03-31,0.5707
899,1976-04-01,0.5869
900,1976-04-02,0.5845
901,1976-04-05,0.5881
902,1976-04-06,0.595
903,1976-04-07,0.5953
904,1976-04-08,0.6
905,1976-04-09,0.6065
906,1976-04-12,0.601
907,1976-04-13,0.598
908,1976-04-14,0.6007
909,1976-04-15,0.5992
910,1976-04-19,0.6192
911,1976-04-20,0.6155
912,1976-04-21,0.6098
913,1976-04-22,0.6055
914,1976-04-23,0.6077
915,1976-04-26,0.617
916,1976-04-27,0.6217
917,1976-04-28,0.6262
918,1976-04-29,0.6282
919,1976-04-30,0.6357
920,1976-05-03,0.6461
921,1976-05-04,0.6405
922,1976-05-05,0.6557
923,1976-05-06,0.6522
924,1976-05-07,0.6598
925,1976-05-10,0.6567
926,1976-05-11,0.6472
927,1976-05-12,0.6518
928,1976-05-13,0.6678
929,1976-05-14,0.6682
930,1976-05-17,0.6587
931,1976-05-18,0.6412
932,1976-05-19,0.655
933,1976-05-20,0.6577
934,1976-05-21,0.6636
935,1976-05-24,0.6637
936,1976-05-25,0.657
937,1976-05-26,0.677
938,1976-05-27,0.674
939,1976-05-28,0.6786
940,1976-06-01,0.6813
941,1976-06-02,0.6895
942,1976-06-03,0.6935
943,1976-06-04,0.7135
944,1976-06-07,0.7335
945,1976-06-08,0.7375
946,1976-06-09,0.7575
947,1976-06-10,0.7775
948,1976-06-11,0.7947
949,1976-06-14,0.7808
950,1976-06-15,0.7608
951,1976-06-16,0.7808
952,1976-06-17,0.7615
953,1976-06-18,0.752
954,1976-06-21,0.772
955,1976-06-22,0.771
956,1976-06-23,0.7762
957,1976-06-24,0.8398
958,1976-06-25,0.844
959,1976-06-28,0.8376
960,1976-06-29,0.8506
961,1976-06-30,0.8609
962,1976-07-01,0.8836
963,1976-07-02,0.9036
964,1976-07-06,0.9236
965,1976-07-07,0.9036
966,1976-07-08,0.8995
967,1976-07-09,0.9195
968,1976-07-12,0.8995
969,1976-07-13,0.8795
970,1976-07-14,0.8643
971,1976-07-15,0.8443
972,1976-07-16,0.8243
973,1976-07-19,0.8043
974,1976-07-20,0.7843
975,1976-07-21,0.7643
976,1976-07-22,0.7843
977,1976-07-23,0.8043
978,1976-07-26,0.785
979,1976-07-27,0.765
980,1976-07-28,0.745
981,1976-07-29,0.765
982,1976-07-30,0.75
983,1976-08-02,0.73
984,1976-08-03,0.75
985,1976-08-04,0.7585
986,1976-08-05,0.7681
987,1976-08-06,0.7627
988,1976-08-09,0.7427
989,1976-08-10,0.7543
990,1976-08-11,0.7673
991,1976-08-12,0.77
992,1976-08-13,0.79
993,1976-08-16,0.803
994,1976-08-17,0.783
995,1976-08-18,0.7903
996,1976-08-19,0.79
997,1976-08-20,0.7895
998,1976-08-23,0.7955
999,1976-08-24,0.7755
1000,1976-08-25,0.78
1001,1976-08-26,0.789
1002,1976-08-27,0.7749
1003,1976-08-30,0.7607
1004,1976-08-31,0.7533
1005,1976-09-01,0.761
1006,1976-09-02,0.7495
1007,1976-09-03,0.739
1008,1976-09-07,0.759
1009,1976-09-08,0.754
1010,1976-09-09,0.7595
1011,1976-09-10,0.778
1012,1976-09-13,0.798
1013,1976-09-14,0.778
1014,1976-09-15,0.758
1015,1976-09-16,0.7575
1016,1976-09-17,0.7408
1017,1976-09-20,0.7355
1018,1976-09-21,0.7285
