,Date,Price - USD/LB
2167,1971-08-25,0.0432
2168,1971-08-26,0.0436
2169,1971-08-27,0.0432
2170,1971-08-30,0.042
2171,1971-08-31,0.0421
2172,1971-09-01,0.0423
2173,1971-09-02,0.0423
2174,1971-09-03,0.0424
2175,1971-09-07,0.0409
2176,1971-09-08,0.0395
2177,1971-09-09,0.0402
2178,1971-09-10,0.0401
2179,1971-09-13,0.041
2180,1971-09-14,0.0407
2181,1971-09-15,0.0393
2182,1971-09-16,0.0391
2183,1971-09-17,0.038
2184,1971-09-20,0.0387
2185,1971-09-21,0.0394
2186,1971-09-22,0.0396
2187,1971-09-23,0.0397
2188,1971-09-24,0.0395
2189,1971-09-27,0.0419
2190,1971-09-28,0.0426
2191,1971-09-29,0.0438
2192,1971-09-30,0.0456
2193,1971-10-01,0.0473
2194,1971-10-04,0.0468
2195,1971-10-05,0.0472
2196,1971-10-06,0.0475
2197,1971-10-07,0.0482
2198,1971-10-08,0.0476
2199,1971-10-12,0.0478
2200,1971-10-13,0.049
2201,1971-10-14,0.0476
2202,1971-10-15,0.0474
2203,1971-10-18,0.0477
2204,1971-10-19,0.0476
2205,1971-10-20,0.0482
2206,1971-10-21,0.0484
2207,1971-10-22,0.0487
2208,1971-10-26,0.0482
2209,1971-10-27,0.0496
2210,1971-10-28,0.049
2211,1971-10-29,0.0485
2212,1971-11-01,0.0488
2213,1971-11-03,0.0485
2214,1971-11-04,0.0486
2215,1971-11-05,0.0475
2216,1971-11-08,0.0476
2217,1971-11-09,0.0479
2218,1971-11-10,0.0477
2219,1971-11-11,0.0473
2220,1971-11-12,0.0475
2221,1971-11-15,0.0471
2222,1971-11-16,0.048
2223,1971-11-17,0.0484
2224,1971-11-18,0.0486
2225,1971-11-19,0.0485
2226,1971-11-22,0.0497
2227,1971-11-23,0.0495
2228,1971-11-24,0.051
2229,1971-11-26,0.0508
2230,1971-11-29,0.0512
2231,1971-11-30,0.0515
2232,1971-12-01,0.0519
2233,1971-12-02,0.0511
2234,1971-12-03,0.052
2235,1971-12-06,0.0513
2236,1971-12-07,0.0511
2237,1971-12-08,0.0514
2238,1971-12-09,0.0519
2239,1971-12-10,0.0535
2240,1971-12-13,0.0555
2241,1971-12-14,0.0588
2242,1971-12-15,0.0621
2243,1971-12-16,0.0615
2244,1971-12-17,0.0662
2245,1971-12-20,0.0685
2246,1971-12-21,0.0687
2247,1971-12-22,0.0739
2248,1971-12-23,0.0789
2249,1971-12-27,0.0739
2250,1971-12-28,0.0746
2251,1971-12-29,0.0755
2252,1971-12-30,0.0799
2253,1972-01-03,0.0849
2254,1972-01-04,0.0845
2255,1972-01-05,0.0886
2256,1972-01-06,0.0835
2257,1972-01-07,0.0819
2258,1972-01-10,0.0865
2259,1972-01-11,0.0825
2260,1972-01-12,0.0771
2261,1972-01-13,0.0823
2262,1972-01-14,0.0826
2263,1972-01-17,0.0843
2264,1972-01-18,0.0806
2265,1972-01-19,0.084
2266,1972-01-20,0.085
2267,1972-01-21,0.089
2268,1972-01-24,0.0854
2269,1972-01-25,0.0868
2270,1972-01-26,0.0831
2271,1972-01-27,0.084
2272,1972-01-28,0.085
2273,1972-01-31,0.0863
2274,1972-02-01,0.0867
2275,1972-02-02,0.0919
2276,1972-02-03,0.0926
2277,1972-02-04,0.093
2278,1972-02-07,0.0879
2279,1972-02-08,0.0871
2280,1972-02-09,0.0837
2281,1972-02-10,0.0857
2282,1972-02-11,0.0858
2283,1972-02-14,0.0855
2284,1972-02-15,0.0858
2285,1972-02-16,0.084
2286,1972-02-17,0.0843
2287,1972-02-18,0.086
2288,1972-02-22,0.0852
2289,1972-02-23,0.0858
2290,1972-02-24,0.0868
2291,1972-02-25,0.0869
2292,1972-02-28,0.089
2293,1972-02-29,0.0912
2294,1972-03-01,0.0934
2295,1972-03-02,0.094
2296,1972-03-03,0.0955
2297,1972-03-06,0.0991
2298,1972-03-07,0.098
2299,1972-03-08,0.0981
2300,1972-03-09,0.101
2301,1972-03-10,0.0992
2302,1972-03-13,0.0959
2303,1972-03-14,0.0913
2304,1972-03-15,0.0904
2305,1972-03-16,0.086
2306,1972-03-17,0.081
2307,1972-03-20,0.0838
2308,1972-03-21,0.0867
2309,1972-03-22,0.0818
2310,1972-03-23,0.0768
2311,1972-03-24,0.0741
2312,1972-03-27,0.0824
2313,1972-03-28,0.078
2314,1972-03-29,0.0784
2315,1972-03-30,0.0803
2316,1972-04-04,0.0816
2317,1972-04-05,0.0816
2318,1972-04-06,0.076
2319,1972-04-07,0.0738
2320,1972-04-10,0.069
2321,1972-04-11,0.0645
2322,1972-04-12,0.0682
2323,1972-04-13,0.0672
2324,1972-04-14,0.0679
2325,1972-04-17,0.071
2326,1972-04-18,0.0763
2327,1972-04-19,0.0779
2328,1972-04-20,0.0772
2329,1972-04-21,0.0746
2330,1972-04-24,0.0745
2331,1972-04-25,0.0764
2332,1972-04-26,0.0725
2333,1972-04-27,0.0719
2334,1972-04-28,0.0758
2335,1972-05-01,0.0756
2336,1972-05-02,0.0767
2337,1972-05-03,0.074
2338,1972-05-04,0.0736
2339,1972-05-05,0.0729
2340,1972-05-08,0.0721
2341,1972-05-09,0.0717
2342,1972-05-10,0.0691
2343,1972-05-11,0.0643
2344,1972-05-12,0.065
2345,1972-05-15,0.0662
2346,1972-05-16,0.0678
2347,1972-05-17,0.0673
2348,1972-05-18,0.0676
2349,1972-05-19,0.0708
2350,1972-05-22,0.0723
2351,1972-05-23,0.0732
2352,1972-05-24,0.0745
2353,1972-05-25,0.0736
2354,1972-05-26,0.0718
2355,1972-05-30,0.0671
2356,1972-05-31,0.0716
2357,1972-06-01,0.0711
2358,1972-06-02,0.0715
2359,1972-06-05,0.0704
2360,1972-06-06,0.07
2361,1972-06-07,0.0717
2362,1972-06-08,0.0722
2363,1972-06-09,0.0724
2364,1972-06-12,0.0716
2365,1972-06-13,0.0698
2366,1972-06-14,0.0668
2367,1972-06-15,0.0682
2368,1972-06-16,0.0655
2369,1972-06-19,0.0667
2370,1972-06-20,0.0657
2371,1972-06-21,0.0637
2372,1972-06-22,0.0619
2373,1972-06-23,0.0612
2374,1972-06-26,0.0576
2375,1972-06-27,0.0597
2376,1972-06-28,0.0597
2377,1972-06-29,0.0582
2378,1972-06-30,0.0579
2379,1972-07-03,0.0589
2380,1972-07-05,0.0603
2381,1972-07-06,0.0631
2382,1972-07-07,0.0579
2383,1972-07-10,0.0568
2384,1972-07-11,0.0576
2385,1972-07-12,0.0584
2386,1972-07-13,0.0578
2387,1972-07-14,0.0595
2388,1972-07-17,0.0587
2389,1972-07-18,0.0596
2390,1972-07-19,0.0578
2391,1972-07-20,0.0563
2392,1972-07-21,0.0561
2393,1972-07-24,0.0554
2394,1972-07-25,0.0521
2395,1972-07-26,0.0528
2396,1972-07-27,0.052
2397,1972-07-28,0.0515
2398,1972-07-31,0.0514
2399,1972-08-01,0.0534
2400,1972-08-02,0.0542
2401,1972-08-03,0.0546
2402,1972-08-04,0.059
2403,1972-08-07,0.0611
2404,1972-08-08,0.0593
2405,1972-08-09,0.0566
2406,1972-08-10,0.0596
2407,1972-08-11,0.0626
2408,1972-08-14,0.0626
2409,1972-08-15,0.0603
2410,1972-08-16,0.0632
2411,1972-08-17,0.0635
2412,1972-08-18,0.0667
2413,1972-08-21,0.0691
2414,1972-08-22,0.0682
2415,1972-08-23,0.0733
2416,1972-08-24,0.073
2417,1972-08-25,0.0737
2418,1972-08-28,0.0765
2419,1972-08-29,0.0732
2420,1972-08-30,0.0778
2421,1972-08-31,0.078
2422,1972-09-01,0.0804
2423,1972-09-05,0.076
2424,1972-09-06,0.0758
2425,1972-09-07,0.0705
2426,1972-09-08,0.0655
2427,1972-09-11,0.066
2428,1972-09-12,0.0636
2429,1972-09-13,0.0704
2430,1972-09-14,0.0691
2431,1972-09-15,0.0684
2432,1972-09-18,0.069
2433,1972-09-19,0.0691
2434,1972-09-20,0.0722
2435,1972-09-21,0.07
2436,1972-09-22,0.0735
2437,1972-09-25,0.0711
2438,1972-09-26,0.0745
2439,1972-09-27,0.0742
2440,1972-09-28,0.0792
2441,1972-09-29,0.0786
2442,1972-10-02,0.0788
2443,1972-10-03,0.0785
2444,1972-10-04,0.0779
2445,1972-10-05,0.0751
2446,1972-10-06,0.076
2447,1972-10-10,0.0783
2448,1972-10-11,0.0775
2449,1972-10-12,0.077
2450,1972-10-13,0.0779
2451,1972-10-16,0.0807
2452,1972-10-17,0.0782
2453,1972-10-18,0.0787
2454,1972-10-19,0.078
2455,1972-10-20,0.0786
2456,1972-10-24,0.0775
2457,1972-10-25,0.074
2458,1972-10-26,0.0727
2459,1972-10-27,0.0737
2460,1972-10-30,0.0707
2461,1972-10-31,0.0721
2462,1972-11-01,0.0755
2463,1972-11-02,0.0747
2464,1972-11-03,0.0747
2465,1972-11-06,0.0752
2466,1972-11-08,0.0772
2467,1972-11-09,0.075
2468,1972-11-10,0.0765
2469,1972-11-13,0.0738
2470,1972-11-14,0.0732
2471,1972-11-15,0.0743
2472,1972-11-16,0.0743
2473,1972-11-17,0.0749
2474,1972-11-20,0.0736
2475,1972-11-21,0.0724
2476,1972-11-22,0.0732
2477,1972-11-24,0.0744
2478,1972-11-27,0.0747
2479,1972-11-28,0.076
2480,1972-11-29,0.0766
2481,1972-11-30,0.0791
2482,1972-12-01,0.0824
2483,1972-12-04,0.087
2484,1972-12-05,0.0902
2485,1972-12-06,0.0885
2486,1972-12-07,0.0921
2487,1972-12-08,0.0932
2488,1972-12-11,0.097
2489,1972-12-12,0.0925
2490,1972-12-13,0.0959
2491,1972-12-14,0.0957
2492,1972-12-15,0.098
2493,1972-12-18,0.0941
2494,1972-12-19,0.0959
2495,1972-12-20,0.0962
2496,1972-12-21,0.098
2497,1972-12-26,0.098
2498,1972-12-27,0.0954
2499,1972-12-29,0.0996
2500,1973-01-02,0.0974
2501,1973-01-03,0.0945
2502,1973-01-04,0.0965
2503,1973-01-05,0.0948
2504,1973-01-08,0.0965
2505,1973-01-09,0.0987
2506,1973-01-10,0.0992
2507,1973-01-11,0.1011
2508,1973-01-12,0.104
2509,1973-01-15,0.1031
2510,1973-01-16,0.1005
2511,1973-01-17,0.0981
2512,1973-01-18,0.0931
2513,1973-01-19,0.0885
2514,1973-01-22,0.091
2515,1973-01-23,0.086
2516,1973-01-24,0.0873
2517,1973-01-26,0.0923
2518,1973-01-29,0.092
2519,1973-01-30,0.0916
2520,1973-01-31,0.0948
2521,1973-02-01,0.0966
2522,1973-02-02,0.098
2523,1973-02-05,0.0957
2524,1973-02-06,0.0926
2525,1973-02-07,0.0924
2526,1973-02-08,0.0889
2527,1973-02-09,0.0907
2528,1973-02-13,0.088
2529,1973-02-14,0.0859
2530,1973-02-15,0.0855
2531,1973-02-16,0.0839
2532,1973-02-20,0.0889
2533,1973-02-21,0.0904
2534,1973-02-22,0.0899
2535,1973-02-23,0.0887
2536,1973-02-26,0.085
2537,1973-02-27,0.088
2538,1973-02-28,0.091
2539,1973-03-01,0.0932
2540,1973-03-02,0.0882
2541,1973-03-05,0.0861
2542,1973-03-06,0.0887
2543,1973-03-07,0.0911
2544,1973-03-08,0.0894
2545,1973-03-09,0.0898
2546,1973-03-12,0.0887
2547,1973-03-13,0.0862
2548,1973-03-14,0.0887
2549,1973-03-15,0.0878
2550,1973-03-16,0.0883
2551,1973-03-19,0.0863
2552,1973-03-20,0.0874
2553,1973-03-21,0.0853
2554,1973-03-22,0.0876
2555,1973-03-23,0.092
2556,1973-03-26,0.0912
2557,1973-03-27,0.0913
2558,1973-03-28,0.0911
2559,1973-03-29,0.0944
2560,1973-03-30,0.0946
2561,1973-04-02,0.0906
2562,1973-04-03,0.0916
2563,1973-04-04,0.0911
2564,1973-04-05,0.0915
2565,1973-04-06,0.0908
2566,1973-04-09,0.0881
2567,1973-04-10,0.0874
2568,1973-04-11,0.0874
2569,1973-04-12,0.0888
2570,1973-04-13,0.0902
2571,1973-04-16,0.0908
2572,1973-04-17,0.0893
2573,1973-04-18,0.092
2574,1973-04-19,0.0922
2575,1973-04-23,0.0932
2576,1973-04-24,0.091
2577,1973-04-25,0.0898
2578,1973-04-26,0.0912
2579,1973-04-27,0.0924
2580,1973-04-30,0.0912
2581,1973-05-01,0.0899
2582,1973-05-02,0.0895
2583,1973-05-03,0.0904
2584,1973-05-04,0.09
2585,1973-05-07,0.0894
2586,1973-05-08,0.0908
2587,1973-05-09,0.093
2588,1973-05-10,0.0929
2589,1973-05-11,0.0898
2590,1973-05-14,0.0929
2591,1973-05-15,0.0912
2592,1973-05-16,0.0924
2593,1973-05-17,0.0942
2594,1973-05-18,0.0992
2595,1973-05-21,0.1029
2596,1973-05-22,0.1063
2597,1973-05-23,0.106
2598,1973-05-24,0.1066
2599,1973-05-25,0.1092
2600,1973-05-29,0.1103
2601,1973-05-30,0.1053
2602,1973-05-31,0.1054
2603,1973-06-01,0.1047
2604,1973-06-04,0.1036
2605,1973-06-05,0.1
2606,1973-06-06,0.095
2607,1973-06-07,0.0965
2608,1973-06-08,0.0952
2609,1973-06-11,0.0929
2610,1973-06-12,0.0913
2611,1973-06-13,0.094
2612,1973-06-14,0.0963
2613,1973-06-15,0.0994
2614,1973-06-18,0.101
2615,1973-06-19,0.0994
2616,1973-06-20,0.0991
2617,1973-06-21,0.0974
2618,1973-06-22,0.0965
2619,1973-06-25,0.0989
2620,1973-06-26,0.0971
2621,1973-06-27,0.0962
2622,1973-06-28,0.0917
2623,1973-06-29,0.0912
2624,1973-07-02,0.0925
2625,1973-07-03,0.092
2626,1973-07-05,0.0961
2627,1973-07-06,0.096
2628,1973-07-09,0.0952
2629,1973-07-10,0.0934
2630,1973-07-11,0.0958
2631,1973-07-12,0.0911
2632,1973-07-13,0.0907
2633,1973-07-16,0.0938
2634,1973-07-17,0.0911
2635,1973-07-18,0.0924
2636,1973-07-19,0.0937
2637,1973-07-20,0.0944
2638,1973-07-23,0.0994
2639,1973-07-24,0.0965
2640,1973-07-25,0.0984
2641,1973-07-26,0.0965
2642,1973-07-27,0.0927
2643,1973-07-30,0.0943
2644,1973-07-31,0.0953
2645,1973-08-01,0.0948
2646,1973-08-02,0.0924
2647,1973-08-03,0.0954
2648,1973-08-06,0.0954
2649,1973-08-07,0.0907
2650,1973-08-08,0.0925
2651,1973-08-09,0.0929
2652,1973-08-10,0.0914
2653,1973-08-13,0.0864
2654,1973-08-14,0.0843
2655,1973-08-15,0.0834
2656,1973-08-16,0.0864
2657,1973-08-17,0.0861
2658,1973-08-20,0.0852
2659,1973-08-21,0.0859
2660,1973-08-22,0.087
2661,1973-08-23,0.088
2662,1973-08-24,0.0886
2663,1973-08-27,0.0868
2664,1973-08-28,0.0866
2665,1973-08-29,0.0878
2666,1973-08-30,0.0863
2667,1973-08-31,0.0873
2668,1973-09-04,0.0845
2669,1973-09-05,0.0851
2670,1973-09-06,0.0834
2671,1973-09-07,0.0844
2672,1973-09-10,0.0852
2673,1973-09-11,0.0857
2674,1973-09-12,0.0852
2675,1973-09-13,0.0851
2676,1973-09-14,0.0893
2677,1973-09-17,0.0911
2678,1973-09-18,0.0927
2679,1973-09-19,0.0962
2680,1973-09-20,0.0931
2681,1973-09-21,0.0934
2682,1973-09-24,0.0934
2683,1973-09-25,0.0922
2684,1973-09-26,0.0945
2685,1973-09-27,0.093
2686,1973-09-28,0.0906
2687,1973-10-01,0.0878
2688,1973-10-02,0.0918
2689,1973-10-03,0.0921
2690,1973-10-04,0.0921
2691,1973-10-05,0.0927
2692,1973-10-09,0.0953
2693,1973-10-10,0.0962
2694,1973-10-11,0.0929
2695,1973-10-12,0.0896
2696,1973-10-15,0.0885
2697,1973-10-16,0.091
2698,1973-10-17,0.0898
2699,1973-10-18,0.0911
2700,1973-10-19,0.0917
2701,1973-10-23,0.0918
2702,1973-10-24,0.0955
2703,1973-10-25,0.095
2704,1973-10-26,0.097
2705,1973-10-29,0.0993
2706,1973-10-30,0.0976
2707,1973-10-31,0.0986
2708,1973-11-01,0.1019
2709,1973-11-02,0.0994
2710,1973-11-05,0.0979
2711,1973-11-07,0.1008
2712,1973-11-08,0.0996
2713,1973-11-09,0.1012
2714,1973-11-12,0.1026
2715,1973-11-13,0.1028
2716,1973-11-14,0.1011
2717,1973-11-15,0.1009
2718,1973-11-16,0.1059
2719,1973-11-19,0.1074
2720,1973-11-20,0.1024
2721,1973-11-21,0.1018
2722,1973-11-23,0.102
2723,1973-11-26,0.097
2724,1973-11-27,0.0937
2725,1973-11-28,0.0976
2726,1973-11-29,0.0986
2727,1973-11-30,0.0988
2728,1973-12-03,0.0982
2729,1973-12-04,0.1001
2730,1973-12-05,0.0986
2731,1973-12-06,0.1036
2732,1973-12-07,0.1027
2733,1973-12-10,0.107
2734,1973-12-11,0.1072
2735,1973-12-12,0.1122
2736,1973-12-13,0.1108
2737,1973-12-14,0.1126
2738,1973-12-17,0.1176
2739,1973-12-18,0.117
2740,1973-12-19,0.122
2741,1973-12-20,0.125
2742,1973-12-21,0.1254
2743,1973-12-26,0.1304
2744,1973-12-27,0.1333
2745,1973-12-28,0.1283
2746,1973-12-31,0.1233
2747,1974-01-02,0.1283
2748,1974-01-03,0.1233
2749,1974-01-04,0.1248
2750,1974-01-07,0.1258
2751,1974-01-08,0.1241
2752,1974-01-09,0.1289
2753,1974-01-10,0.1339
2754,1974-01-11,0.1389
2755,1974-01-14,0.1439
2756,1974-01-15,0.1489
2757,1974-01-16,0.1439
2758,1974-01-17,0.1489
2759,1974-01-18,0.1539
2760,1974-01-21,0.1548
2761,1974-01-22,0.1501
2762,1974-01-23,0.1504
2763,1974-01-24,0.1554
2764,1974-01-25,0.1604
2765,1974-01-28,0.1704
2766,1974-01-29,0.179
2767,1974-01-30,0.1804
2768,1974-01-31,0.1852
2769,1974-02-01,0.181
2770,1974-02-04,0.1735
2771,1974-02-05,0.1876
2772,1974-02-06,0.185
2773,1974-02-07,0.181
2774,1974-02-08,0.184
2775,1974-02-11,0.1928
2776,1974-02-13,0.2042
2777,1974-02-14,0.208
2778,1974-02-15,0.2124
2779,1974-02-19,0.2378
2780,1974-02-20,0.2463
2781,1974-02-21,0.2696
2782,1974-02-22,0.2555
2783,1974-02-25,0.2283
2784,1974-02-26,0.2197
2785,1974-02-27,0.2107
2786,1974-02-28,0.2047
2787,1974-03-01,0.2128
2788,1974-03-04,0.2228
2789,1974-03-05,0.2195
2790,1974-03-06,0.2095
2791,1974-03-07,0.1995
2792,1974-03-08,0.1976
2793,1974-03-11,0.2076
2794,1974-03-12,0.2176
2795,1974-03-13,0.2076
2796,1974-03-14,0.2039
2797,1974-03-15,0.21
2798,1974-03-18,0.22
2799,1974-03-19,0.2231
2800,1974-03-20,0.2222
2801,1974-03-21,0.2122
2802,1974-03-22,0.2118
2803,1974-03-25,0.2018
2804,1974-03-26,0.1925
2805,1974-03-27,0.1831
2806,1974-03-28,0.1923
2807,1974-03-29,0.2023
2808,1974-04-01,0.1892
2809,1974-04-02,0.1888
2810,1974-04-03,0.1968
2811,1974-04-04,0.21
2812,1974-04-05,0.216
2813,1974-04-08,0.199
2814,1974-04-09,0.2037
2815,1974-04-10,0.2175
2816,1974-04-11,0.2154
2817,1974-04-15,0.2205
2818,1974-04-16,0.2182
2819,1974-04-17,0.2272
2820,1974-04-18,0.239
2821,1974-04-19,0.2388
2822,1974-04-22,0.2375
2823,1974-04-23,0.2135
2824,1974-04-24,0.2194
2825,1974-04-25,0.2237
2826,1974-04-26,0.2234
2827,1974-04-29,0.2197
2828,1974-04-30,0.2255
2829,1974-05-01,0.2344
2830,1974-05-02,0.2394
2831,1974-05-03,0.2445
2832,1974-05-06,0.2345
2833,1974-05-07,0.2445
2834,1974-05-08,0.2508
2835,1974-05-09,0.245
2836,1974-05-10,0.2492
2837,1974-05-13,0.24
2838,1974-05-14,0.2382
2839,1974-05-15,0.2358
2840,1974-05-16,0.2458
2841,1974-05-17,0.2395
2842,1974-05-20,0.2295
2843,1974-05-21,0.2207
2844,1974-05-22,0.219
2845,1974-05-23,0.2214
2846,1974-05-24,0.2246
2847,1974-05-28,0.2146
2848,1974-05-29,0.2246
2849,1974-05-30,0.2308
2850,1974-05-31,0.2347
2851,1974-06-03,0.2431
2852,1974-06-04,0.2453
2853,1974-06-05,0.242
2854,1974-06-06,0.2512
2855,1974-06-07,0.2579
2856,1974-06-10,0.2498
2857,1974-06-11,0.236
2858,1974-06-12,0.2262
2859,1974-06-13,0.2249
2860,1974-06-14,0.238
2861,1974-06-17,0.2448
2862,1974-06-18,0.2345
2863,1974-06-19,0.2253
2864,1974-06-20,0.2354
2865,1974-06-21,0.2277
2866,1974-06-24,0.2131
2867,1974-06-25,0.2222
2868,1974-06-26,0.2183
2869,1974-06-27,0.2216
2870,1974-06-28,0.2137
2871,1974-07-01,0.2132
2872,1974-07-02,0.209
2873,1974-07-03,0.2123
2874,1974-07-05,0.2178
2875,1974-07-08,0.218
2876,1974-07-09,0.2147
2877,1974-07-10,0.222
2878,1974-07-11,0.217
2879,1974-07-12,0.227
2880,1974-07-15,0.2337
2881,1974-07-16,0.2347
2882,1974-07-17,0.2315
2883,1974-07-18,0.2415
2884,1974-07-19,0.2515
2885,1974-07-22,0.2585
2886,1974-07-23,0.2485
2887,1974-07-24,0.2585
2888,1974-07-25,0.257
2889,1974-07-26,0.267
2890,1974-07-29,0.257
2891,1974-07-30,0.26
2892,1974-07-31,0.2582
2893,1974-08-01,0.2682
2894,1974-08-02,0.2769
2895,1974-08-05,0.2794
2896,1974-08-06,0.2894
2897,1974-08-07,0.2994
2898,1974-08-08,0.2894
2899,1974-08-09,0.2802
2900,1974-08-12,0.2736
2901,1974-08-13,0.2836
2902,1974-08-14,0.2736
2903,1974-08-15,0.2792
2904,1974-08-16,0.2889
2905,1974-08-19,0.2989
2906,1974-08-20,0.305
2907,1974-08-21,0.3105
2908,1974-08-22,0.3205
2909,1974-08-23,0.312
2910,1974-08-26,0.322
2911,1974-08-27,0.332
2912,1974-08-28,0.342
2913,1974-08-29,0.352
2914,1974-08-30,0.342
2915,1974-09-03,0.3731
2916,1974-09-04,0.3545
2917,1974-09-05,0.33
2918,1974-09-06,0.3303
2919,1974-09-09,0.3498
2920,1974-09-10,0.3207
2921,1974-09-11,0.3348
2922,1974-09-12,0.31
2923,1974-09-13,0.3235
2924,1974-09-16,0.3212
2925,1974-09-17,0.3305
2926,1974-09-18,0.3305
2927,1974-09-19,0.3513
2928,1974-09-20,0.3616
2929,1974-09-23,0.3556
2930,1974-09-24,0.3593
2931,1974-09-25,0.3475
2932,1974-09-26,0.3385
2933,1974-09-27,0.3368
2934,1974-09-30,0.3338
2935,1974-10-01,0.3244
2936,1974-10-02,0.3344
2937,1974-10-03,0.3402
2938,1974-10-04,0.3488
2939,1974-10-07,0.3547
2940,1974-10-08,0.3647
2941,1974-10-09,0.3722
2942,1974-10-10,0.3651
2943,1974-10-11,0.3751
2944,1974-10-15,0.3851
2945,1974-10-16,0.3951
2946,1974-10-17,0.3994
2947,1974-10-18,0.3954
2948,1974-10-21,0.4054
2949,1974-10-22,0.4115
2950,1974-10-23,0.4015
2951,1974-10-24,0.4115
2952,1974-10-25,0.4197
2953,1974-10-28,0.4297
2954,1974-10-29,0.4397
2955,1974-10-30,0.4497
2956,1974-10-31,0.4597
2957,1974-11-01,0.4697
2958,1974-11-04,0.4897
2959,1974-11-06,0.5097
2960,1974-11-07,0.5297
2961,1974-11-08,0.5497
2962,1974-11-12,0.5697
2963,1974-11-13,0.5543
2964,1974-11-14,0.572
2965,1974-11-15,0.592
2966,1974-11-18,0.612
2967,1974-11-19,0.632
2968,1974-11-20,0.652
2969,1974-11-21,0.632
2970,1974-11-22,0.612
2971,1974-11-25,0.592
2972,1974-11-26,0.572
2973,1974-11-27,0.552
2974,1974-11-29,0.532
2975,1974-12-02,0.512
2976,1974-12-03,0.492
2977,1974-12-04,0.472
2978,1974-12-05,0.4795
2979,1974-12-06,0.499
2980,1974-12-09,0.479
2981,1974-12-10,0.459
2982,1974-12-11,0.439
2983,1974-12-12,0.4275
2984,1974-12-13,0.4437
2985,1974-12-16,0.4237
2986,1974-12-17,0.4037
2987,1974-12-18,0.407
2988,1974-12-19,0.4072
2989,1974-12-20,0.4272
2990,1974-12-23,0.4472
2991,1974-12-27,0.4572
2992,1974-12-30,0.4672
2993,1974-12-31,0.472
2994,1975-01-02,0.452
2995,1975-01-03,0.456
2996,1975-01-06,0.436
2997,1975-01-07,0.416
2998,1975-01-08,0.396
2999,1975-01-09,0.376
3000,1975-01-10,0.3695
3001,1975-01-13,0.3515
3002,1975-01-14,0.364
3003,1975-01-15,0.3835
3004,1975-01-16,0.3832
3005,1975-01-17,0.388
3006,1975-01-20,0.3805
3007,1975-01-21,0.3605
3008,1975-01-22,0.348
3009,1975-01-23,0.358
3010,1975-01-24,0.372
3011,1975-01-27,0.392
3012,1975-01-28,0.372
3013,1975-01-29,0.37
3014,1975-01-30,0.363
3015,1975-01-31,0.3565
3016,1975-02-03,0.3347
3017,1975-02-04,0.3435
3018,1975-02-05,0.337
3019,1975-02-06,0.3598
3020,1975-02-07,0.3574
3021,1975-02-10,0.371
3022,1975-02-11,0.3694
3023,1975-02-13,0.364
3024,1975-02-14,0.362
3025,1975-02-18,0.367
3026,1975-02-19,0.3515
3027,1975-02-20,0.347
3028,1975-02-21,0.334
3029,1975-02-24,0.312
3030,1975-02-25,0.2964
3031,1975-02-26,0.3065
3032,1975-02-27,0.2857
3033,1975-02-28,0.2862
3034,1975-03-03,0.2837
3035,1975-03-04,0.2745
3036,1975-03-05,0.2715
3037,1975-03-06,0.2815
3038,1975-03-07,0.27
3039,1975-03-10,0.262
3040,1975-03-11,0.282
3041,1975-03-12,0.2875
3042,1975-03-13,0.2809
3043,1975-03-14,0.2843
3044,1975-03-17,0.2863
3045,1975-03-18,0.2663
3046,1975-03-19,0.2463
3047,1975-03-20,0.24
3048,1975-03-21,0.246
3049,1975-03-24,0.2488
3050,1975-03-25,0.2493
3051,1975-03-26,0.252
3052,1975-03-27,0.2565
3053,1975-03-31,0.254
3054,1975-04-01,0.2501
3055,1975-04-02,0.2439
3056,1975-04-03,0.2425
3057,1975-04-04,0.2368
3058,1975-04-07,0.2307
3059,1975-04-08,0.247
3060,1975-04-09,0.243
3061,1975-04-10,0.243
3062,1975-04-11,0.2435
3063,1975-04-14,0.2567
3064,1975-04-15,0.262
3065,1975-04-16,0.256
3066,1975-04-17,0.2492
3067,1975-04-18,0.2555
3068,1975-04-21,0.2648
3069,1975-04-22,0.2605
3070,1975-04-23,0.2525
3071,1975-04-24,0.2406
3072,1975-04-25,0.2228
3073,1975-04-28,0.199
3074,1975-04-29,0.1994
3075,1975-04-30,0.1892
3076,1975-05-01,0.191
3077,1975-05-02,0.1925
3078,1975-05-05,0.1743
3079,1975-05-06,0.1719
3080,1975-05-07,0.1805
3081,1975-05-08,0.1808
3082,1975-05-09,0.1719
3083,1975-05-12,0.175
3084,1975-05-13,0.176
3085,1975-05-14,0.1682
3086,1975-05-15,0.1648
3087,1975-05-16,0.1648
3088,1975-05-19,0.1688
3089,1975-05-20,0.1755
3090,1975-05-21,0.169
3091,1975-05-22,0.1705
3092,1975-05-23,0.174
3093,1975-05-27,0.167
3094,1975-05-28,0.1592
3095,1975-05-29,0.1558
3096,1975-05-30,0.152
3097,1975-06-02,0.1458
3098,1975-06-03,0.1513
3099,1975-06-04,0.1512
3100,1975-06-05,0.1531
3101,1975-06-06,0.1585
3102,1975-06-09,0.163
3103,1975-06-10,0.1487
3104,1975-06-11,0.1387
3105,1975-06-12,0.1348
3106,1975-06-13,0.127
3107,1975-06-16,0.1294
3108,1975-06-17,0.1242
3109,1975-06-18,0.1192
3110,1975-06-19,0.1202
