date,high,close,open,volume,low
2015-12-31,104.83999633789062,104.37999725341797,103.23999786376953,141000,103.0
2016-01-04,103.68000030517578,103.18000030517578,103.05999755859375,222100,101.58999633789062
2016-01-05,103.5,102.91000366210938,103.5,130500,102.12999725341797
2016-01-06,101.66999816894531,100.30999755859375,101.25,170600,100.0
2016-01-07,100.69000244140625,97.48999786376953,97.79000091552734,242500,97.22000122070312
2016-01-08,97.62999725341797,95.37999725341797,97.22000122070312,267800,95.05999755859375
2016-01-11,95.77999877929688,93.68000030517578,95.5,323200,92.79000091552734
2016-01-12,94.43000030517578,92.0,94.4000015258789,275400,90.91000366210938
2016-01-13,95.73999786376953,91.69999694824219,94.56999969482422,330800,91.01000213623047
2016-01-14,94.94999694824219,94.77999877929688,92.77999877929688,327200,91.37000274658203
2016-01-15,89.66999816894531,89.16999816894531,88.41000366210938,478800,87.72000122070312
2016-01-19,90.80000305175781,88.5199966430664,90.31999969482422,512800,87.5999984741211
2016-01-20,86.22000122070312,85.33999633789062,84.37000274658203,510700,82.27999877929688
2016-01-21,88.5,87.69999694824219,84.22000122070312,410100,83.9000015258789
2016-01-22,93.08000183105469,92.77999877929688,91.77999877929688,468100,90.87999725341797
2016-01-25,93.12999725341797,90.66000366210938,92.19999694824219,428300,90.45999908447266
2016-01-26,92.25,91.83000183105469,90.08000183105469,285300,88.69000244140625
2016-01-27,94.9800033569336,92.86000061035156,91.12000274658203,411500,90.70999908447266
2016-01-28,97.37000274658203,95.16000366210938,95.33000183105469,434700,94.44000244140625
2016-01-29,101.81999969482422,101.56999969482422,99.45999908447266,342600,98.58000183105469
2016-02-01,97.4000015258789,96.70999908447266,96.72000122070312,176300,95.58999633789062
2016-02-02,95.22000122070312,94.0,94.7300033569336,219800,93.54000091552734
2016-02-03,98.2300033569336,98.0,94.56999969482422,267300,92.08999633789062
2016-02-04,100.58000183105469,97.58999633789062,99.08000183105469,307000,96.81999969482422
2016-02-05,100.4800033569336,98.61000061035156,100.12000274658203,134700,97.87000274658203
2016-02-08,97.12000274658203,96.30000305175781,96.52999877929688,171500,94.54000091552734
2016-02-09,95.79000091552734,94.6500015258789,94.22000122070312,235800,93.55999755859375
2016-02-10,97.69000244140625,95.26000213623047,94.4800033569336,158800,94.0999984741211
2016-02-11,95.70999908447266,95.08999633789062,92.87999725341797,203300,92.30000305175781
2016-02-12,100.61000061035156,100.41000366210938,97.19000244140625,190200,97.04000091552734
2016-02-16,102.73999786376953,101.5999984741211,101.9800033569336,257200,100.69999694824219
2016-02-17,106.58000183105469,105.66000366210938,102.4800033569336,308400,102.33999633789062
2016-02-18,106.5,104.4000015258789,106.45999908447266,185000,104.12999725341797
2016-02-19,103.87000274658203,103.66999816894531,103.13999938964844,111700,101.9000015258789
2016-02-22,108.22000122070312,108.08000183105469,106.01000213623047,202500,105.7300033569336
2016-02-23,106.7300033569336,103.8499984741211,106.7300033569336,151500,103.51000213623047
2016-02-24,104.91999816894531,104.2699966430664,101.37000274658203,202000,100.37999725341797
2016-02-25,103.87999725341797,103.77999877929688,101.55999755859375,153600,100.80000305175781
2016-02-26,107.69000244140625,105.9800033569336,106.7699966430664,147100,105.31999969482422
2016-02-29,105.91999816894531,105.0999984741211,104.9000015258789,119700,104.13999938964844
2016-03-01,109.8499984741211,109.58000183105469,106.77999877929688,161300,106.16999816894531
2016-03-02,113.30999755859375,113.25,109.26000213623047,221100,109.19999694824219
2016-03-03,114.66999816894531,113.94000244140625,112.58999633789062,228900,112.05999755859375
2016-03-04,120.93000030517578,120.16999816894531,117.19000244140625,301100,116.62000274658203
2016-03-07,122.20999908447266,121.86000061035156,118.66999816894531,243600,118.61000061035156
2016-03-08,119.98999786376953,116.37000274658203,119.41000366210938,218100,116.13999938964844
2016-03-09,118.66000366210938,117.7300033569336,117.0,159800,116.47000122070312
2016-03-10,118.36000061035156,116.38999938964844,117.9800033569336,164800,114.26000213623047
2016-03-11,121.0999984741211,120.94999694824219,119.11000061035156,227500,119.11000061035156
2016-03-14,117.45999908447266,116.77999877929688,116.45999908447266,205700,115.41000366210938
2016-03-15,115.11000061035156,115.01000213623047,114.04000091552734,173600,113.0999984741211
2016-03-16,117.0199966430664,116.94999694824219,113.02999877929688,233000,112.56999969482422
2016-03-17,119.83999633789062,119.31999969482422,117.56999969482422,220600,116.66999816894531
2016-03-18,119.33999633789062,117.69999694824219,118.91000366210938,188900,117.51000213623047
2016-03-21,117.9800033569336,116.58000183105469,117.41999816894531,128100,115.9000015258789
2016-03-22,116.77999877929688,116.05999755859375,115.54000091552734,135700,115.44999694824219
2016-03-23,117.3499984741211,114.16000366210938,117.05000305175781,175700,114.0
2016-03-24,115.9000015258789,115.79000091552734,114.4800033569336,310700,113.13999938964844
2016-03-28,116.94999694824219,116.80000305175781,116.19000244140625,151900,114.66000366210938
2016-03-29,117.5,117.30000305175781,115.0199966430664,205300,113.95999908447266
2016-03-30,119.83999633789062,117.48999786376953,118.30999755859375,169500,117.25
2016-03-31,119.45999908447266,117.05999755859375,118.04000091552734,235100,116.94999694824219
2016-04-01,114.12999725341797,113.66999816894531,112.5999984741211,187400,111.91999816894531
2016-04-04,114.58999633789062,111.41000366210938,113.68000030517578,108500,111.06999969482422
2016-04-05,111.6500015258789,110.58000183105469,110.25,168000,110.08999633789062
2016-04-06,114.16999816894531,113.97000122070312,110.87000274658203,287300,109.30000305175781
2016-04-07,112.9800033569336,111.55999755859375,112.41000366210938,124700,110.9000015258789
2016-04-08,116.73999786376953,115.6500015258789,116.02999877929688,191800,115.31999969482422
2016-04-11,119.02999877929688,117.91999816894531,118.1500015258789,157200,117.70999908447266
2016-04-12,122.76000213623047,121.61000061035156,118.51000213623047,278900,117.83000183105469
2016-04-13,126.12000274658203,125.2699966430664,125.81999969482422,277200,124.29000091552734
2016-04-14,125.08999633789062,124.9000015258789,125.05999755859375,105000,124.04000091552734
2016-04-15,123.83999633789062,122.48999786376953,123.41000366210938,118200,122.18000030517578
2016-04-18,125.68000030517578,125.23999786376953,122.98999786376953,254300,122.55000305175781
2016-04-19,127.80999755859375,127.75,125.5,167500,125.43000030517578
2016-04-20,128.42999267578125,127.16000366210938,125.30999755859375,129500,124.69999694824219
2016-04-21,130.36000061035156,128.64999389648438,130.11000061035156,171400,128.05999755859375
2016-04-22,130.75,129.1199951171875,128.72999572753906,110200,128.25
2016-04-25,129.55999755859375,127.43000030517578,129.19000244140625,201700,126.93000030517578
2016-04-26,129.3300018310547,129.24000549316406,128.0,114500,127.54000091552734
2016-04-27,130.24000549316406,129.94000244140625,129.0,181900,127.76000213623047
2016-04-28,128.35000610351562,125.69999694824219,122.87999725341797,235400,122.38999938964844
2016-04-29,125.12999725341797,123.43000030517578,124.94000244140625,194300,122.01000213623047
2016-05-02,124.05000305175781,123.0199966430664,123.41000366210938,157900,121.87999725341797
2016-05-03,120.87000274658203,118.98999786376953,120.87000274658203,161600,118.94000244140625
2016-05-04,118.02999877929688,116.0999984741211,117.4800033569336,349900,115.16999816894531
2016-05-05,118.77999877929688,117.37999725341797,117.97000122070312,180400,116.47000122070312
2016-05-06,117.30000305175781,116.41000366210938,114.88999938964844,198800,114.54000091552734
2016-05-09,114.77999877929688,113.16000366210938,114.33999633789062,258900,112.48999786376953
2016-05-10,117.58999633789062,117.23999786376953,114.41999816894531,212300,114.41999816894531
2016-05-11,118.5,117.20999908447266,116.41999816894531,139600,115.1500015258789
2016-05-12,118.2699966430664,116.52999877929688,117.94999694824219,113400,115.62000274658203
2016-05-13,115.41999816894531,113.61000061035156,114.8499984741211,119100,113.0199966430664
2016-05-16,117.9800033569336,117.62000274658203,115.83999633789062,151200,115.58000183105469
2016-05-17,120.23999786376953,119.16999816894531,117.91999816894531,253400,117.23999786376953
2016-05-18,119.75,117.27999877929688,118.44000244140625,144400,116.81999969482422
2016-05-19,116.37999725341797,115.81999969482422,116.2699966430664,220700,114.81999969482422
2016-05-20,117.80000305175781,116.69999694824219,116.70999908447266,71800,116.54000091552734
2016-05-23,116.93000030517578,115.80000305175781,116.43000030517578,164200,115.5199966430664
2016-05-24,116.31999969482422,116.27999877929688,115.87999725341797,269300,115.30000305175781
2016-05-25,119.6500015258789,119.52999877929688,118.3499984741211,178800,118.18000030517578
2016-05-26,121.41000366210938,120.0999984741211,120.5999984741211,137900,119.83999633789062
2016-05-27,121.26000213623047,120.95999908447266,120.87999725341797,156500,119.86000061035156
2016-05-31,120.83999633789062,119.44000244140625,119.62999725341797,230600,118.87999725341797
2016-06-01,121.91000366210938,121.63999938964844,119.56999969482422,180300,118.7300033569336
2016-06-02,123.01000213623047,122.9000015258789,120.88999938964844,106500,120.6500015258789
2016-06-03,123.4800033569336,122.33000183105469,123.4800033569336,203300,121.5
2016-06-06,122.05999755859375,121.70999908447266,120.37000274658203,136900,120.3499984741211
2016-06-07,125.30000305175781,125.11000061035156,123.0,177800,122.86000061035156
2016-06-08,126.94000244140625,125.75,126.08999633789062,102500,125.47000122070312
2016-06-09,125.12000274658203,124.23999786376953,124.5199966430664,77700,123.94999694824219
2016-06-10,122.63999938964844,120.52999877929688,122.5199966430664,108900,120.5
2016-06-13,121.70999908447266,120.26000213623047,119.77999877929688,192700,119.61000061035156
2016-06-14,121.37000274658203,120.94000244140625,120.37000274658203,125700,119.41000366210938
2016-06-15,121.98999786376953,120.75,121.37000274658203,130700,120.12000274658203
2016-06-16,118.36000061035156,117.75,117.52999877929688,167600,115.43000030517578
2016-06-17,118.87000274658203,118.25,117.51000213623047,231800,116.91000366210938
2016-06-20,122.30999755859375,121.26000213623047,121.81999969482422,136300,120.97000122070312
2016-06-21,124.27999877929688,123.70999908447266,122.36000061035156,138800,121.80999755859375
2016-06-22,125.5,123.79000091552734,124.66999816894531,70600,123.72000122070312
2016-06-23,127.30000305175781,127.2699966430664,125.83999633789062,95600,125.72000122070312
2016-06-24,121.48999786376953,119.16000366210938,118.91000366210938,243500,118.80999755859375
2016-06-27,116.98999786376953,114.87999725341797,116.48999786376953,210200,114.0
2016-06-28,120.19000244140625,120.0,119.0,182500,118.26000213623047
2016-06-29,123.6500015258789,123.08999633789062,121.43000030517578,129500,120.80000305175781
2016-06-30,125.02999877929688,124.66000366210938,123.87999725341797,110700,122.80000305175781
2016-07-01,126.56999969482422,126.12000274658203,124.8499984741211,101900,124.80999755859375
2016-07-05,123.37999725341797,121.81999969482422,123.37999725341797,106500,120.69000244140625
2016-07-06,123.4800033569336,123.3499984741211,120.76000213623047,128900,120.66000366210938
2016-07-07,124.69999694824219,121.06999969482422,124.48999786376953,108000,120.5999984741211
2016-07-08,124.5,124.41999816894531,123.33999633789062,125600,123.08000183105469
2016-07-11,125.8499984741211,125.05999755859375,125.5,129500,124.63999938964844
2016-07-12,127.9800033569336,127.04000091552734,126.69000244140625,132200,125.98999786376953
2016-07-13,127.13999938964844,124.87999725341797,126.94000244140625,112300,124.37999725341797
2016-07-14,127.4800033569336,126.93000030517578,127.13999938964844,97400,126.5199966430664
2016-07-15,128.13999938964844,126.36000061035156,127.44999694824219,78100,125.80000305175781
2016-07-18,127.37999725341797,127.30999755859375,126.2300033569336,64300,125.33999633789062
2016-07-19,126.62000274658203,125.5,126.41999816894531,62000,125.18000030517578
2016-07-20,128.39999389648438,128.35000610351562,127.44999694824219,157300,126.66999816894531
2016-07-21,128.0500030517578,126.38999938964844,128.02000427246094,87200,125.94999694824219
2016-07-22,127.61000061035156,127.04000091552734,127.43000030517578,125200,126.30000305175781
2016-07-25,126.94000244140625,125.43000030517578,126.75,118400,125.0999984741211
2016-07-26,125.5,125.36000061035156,125.0,98900,124.29000091552734
2016-07-27,125.55999755859375,123.80999755859375,125.38999938964844,85800,122.91999816894531
2016-07-28,121.41999816894531,118.36000061035156,121.25,201400,118.25
2016-07-29,120.9800033569336,120.38999938964844,118.55000305175781,124300,118.55000305175781
2016-08-01,118.54000091552734,116.23999786376953,118.0,125900,115.7699966430664
2016-08-02,117.16999816894531,115.2300033569336,116.58000183105469,193700,114.05000305175781
2016-08-03,116.94999694824219,116.8499984741211,114.75,214500,114.05000305175781
2016-08-04,119.25,118.4000015258789,117.25,106200,117.25
2016-08-05,119.5,119.36000061035156,119.11000061035156,83800,117.88999938964844
2016-08-08,119.81999969482422,118.86000061035156,119.0999984741211,109400,118.75
2016-08-09,121.6500015258789,120.73999786376953,120.56999969482422,140900,120.29000091552734
2016-08-10,121.75,119.87999725341797,120.95999908447266,63400,119.70999908447266
2016-08-11,122.98999786376953,122.16000366210938,120.77999877929688,80200,120.45999908447266
2016-08-12,124.26000213623047,123.9000015258789,123.69000244140625,137500,123.55000305175781
2016-08-15,126.7300033569336,126.66999816894531,125.72000122070312,232400,125.68000030517578
2016-08-16,126.4800033569336,126.02999877929688,125.97000122070312,115500,125.52999877929688
2016-08-17,125.80000305175781,125.6500015258789,125.27999877929688,85500,124.2699966430664
2016-08-18,126.5999984741211,126.52999877929688,126.0,111200,125.70999908447266
2016-08-19,126.01000213623047,125.69000244140625,125.69000244140625,136500,125.12000274658203
2016-08-22,124.08999633789062,123.19000244140625,123.91000366210938,131300,122.91000366210938
2016-08-23,125.44999694824219,124.16999816894531,124.1500015258789,119200,123.88999938964844
2016-08-24,122.73999786376953,121.33999633789062,121.69999694824219,117900,121.0
2016-08-25,123.16000366210938,122.70999908447266,121.80000305175781,143200,121.63999938964844
2016-08-26,125.8499984741211,123.37000274658203,123.98999786376953,163800,122.30000305175781
2016-08-29,123.7300033569336,122.91999816894531,122.8499984741211,105700,122.56999969482422
2016-08-30,123.54000091552734,121.86000061035156,123.16999816894531,122700,121.4000015258789
2016-08-31,122.62000274658203,120.08999633789062,122.31999969482422,138900,119.63999938964844
2016-09-01,120.86000061035156,120.63999938964844,120.27999877929688,96800,119.37000274658203
2016-09-02,123.93000030517578,123.29000091552734,123.12000274658203,103900,122.37999725341797
2016-09-06,123.7300033569336,123.70999908447266,121.98999786376953,94100,121.98999786376953
2016-09-07,124.22000122070312,123.58000183105469,124.05999755859375,88800,123.05999755859375
2016-09-08,125.86000061035156,125.6500015258789,124.30000305175781,85300,123.52999877929688
2016-09-09,123.69999694824219,121.0999984741211,123.25,105900,121.05999755859375
2016-09-12,124.12999725341797,123.25,120.31999969482422,156300,120.16000366210938
2016-09-13,121.94999694824219,119.66000366210938,121.72000122070312,234400,118.6500015258789
2016-09-14,120.94999694824219,118.87999725341797,119.31999969482422,123300,118.43000030517578
2016-09-15,121.30000305175781,120.80999755859375,119.66000366210938,106500,119.62000274658203
2016-09-16,120.23999786376953,119.9000015258789,119.31999969482422,90300,119.12000274658203
2016-09-19,120.25,118.83999633789062,119.94999694824219,88200,118.79000091552734
2016-09-20,119.80000305175781,118.7699966430664,119.13999938964844,118500,118.73999786376953
2016-09-21,122.3499984741211,122.2300033569336,119.72000122070312,131800,119.66999816894531
2016-09-22,123.30000305175781,122.0999984741211,123.08999633789062,77100,121.6500015258789
2016-09-23,121.91000366210938,119.7300033569336,121.5999984741211,61800,119.36000061035156
2016-09-26,120.27999877929688,118.52999877929688,119.77999877929688,68800,118.5
2016-09-27,118.9800033569336,118.9000015258789,118.0,91800,118.0
2016-09-28,123.66999816894531,123.2300033569336,119.98999786376953,160400,118.52999877929688
2016-09-29,126.61000061035156,124.7699966430664,125.52999877929688,143100,123.94000244140625
2016-09-30,127.19000244140625,126.48999786376953,125.88999938964844,135700,125.61000061035156
2016-10-03,126.79000091552734,126.66999816894531,125.3499984741211,129600,124.7300033569336
2016-10-04,126.91000366210938,124.76000213623047,126.91000366210938,68300,124.41000366210938
2016-10-05,131.85000610351562,131.19000244140625,130.24000549316406,176800,129.9499969482422
2016-10-06,135.99000549316406,135.72999572753906,135.50999450683594,212000,134.44000244140625
2016-10-07,133.91000366210938,132.27000427246094,133.89999389648438,117700,131.49000549316406
2016-10-10,136.16000366210938,135.55999755859375,133.5500030517578,101700,133.5500030517578
2016-10-11,134.16000366210938,133.0,133.75999450683594,104100,132.27000427246094
2016-10-12,133.52999877929688,133.39999389648438,133.0,95000,131.57000732421875
2016-10-13,132.63999938964844,132.27999877929688,131.30999755859375,109400,130.13999938964844
2016-10-14,134.58999633789062,133.4600067138672,134.25999450683594,81800,133.1199951171875
2016-10-17,132.9199981689453,132.08999633789062,132.9199981689453,46400,131.50999450683594
2016-10-18,134.97999572753906,134.2100067138672,134.72999572753906,78900,133.8000030517578
2016-10-19,136.3800048828125,135.77999877929688,135.0800018310547,115200,134.61000061035156
2016-10-20,138.36000061035156,138.11000061035156,137.19000244140625,126900,136.72000122070312
2016-10-21,137.52999877929688,137.17999267578125,137.0,65300,136.83999633789062
2016-10-24,138.07000732421875,136.75,138.07000732421875,66300,135.85000610351562
2016-10-25,137.72000122070312,136.0500030517578,136.7899932861328,53200,135.9199981689453
2016-10-26,134.25999450683594,129.75,134.14999389648438,256500,129.39999389648438
2016-10-27,131.7100067138672,130.7899932861328,131.69000244140625,195700,130.52000427246094
2016-10-28,130.02000427246094,127.62999725341797,129.66000366210938,126400,127.31999969482422
2016-10-31,126.9800033569336,125.4800033569336,126.86000061035156,103400,125.3499984741211
2016-11-01,128.99000549316406,127.0999984741211,128.27000427246094,126200,125.75
2016-11-02,126.44999694824219,125.36000061035156,125.93000030517578,114500,124.02999877929688
2016-11-03,126.69999694824219,125.01000213623047,126.2300033569336,86800,124.69000244140625
2016-11-04,124.8499984741211,123.73999786376953,123.54000091552734,92800,123.37000274658203
2016-11-07,128.2100067138672,128.2100067138672,126.61000061035156,86400,126.54000091552734
2016-11-08,128.16000366210938,127.05999755859375,126.1500015258789,116900,125.30000305175781
2016-11-09,127.01000213623047,125.88999938964844,124.56999969482422,116100,124.44999694824219
2016-11-10,124.86000061035156,123.80000305175781,124.86000061035156,112500,122.87000274658203
2016-11-11,122.5,121.63999938964844,121.63999938964844,70300,120.44999694824219
2016-11-14,122.66999816894531,122.44999694824219,121.5999984741211,106300,120.73999786376953
2016-11-15,125.36000061035156,125.18000030517578,123.58000183105469,135100,123.51000213623047
2016-11-16,125.27999877929688,124.19000244140625,124.45999908447266,87100,123.6500015258789
2016-11-17,126.30000305175781,123.93000030517578,125.18000030517578,74400,123.75
2016-11-18,126.44000244140625,125.91000366210938,125.70999908447266,116000,124.7300033569336
2016-11-21,127.54000091552734,127.48999786376953,126.6500015258789,114700,126.22000122070312
2016-11-22,132.10000610351562,131.77999877929688,131.27999877929688,144400,130.3800048828125
2016-11-23,130.72999572753906,130.1300048828125,129.99000549316406,67200,129.1199951171875
2016-11-25,129.74000549316406,128.64999389648438,129.3800048828125,58800,128.10000610351562
2016-11-28,130.47999572753906,127.76000213623047,129.9600067138672,115400,127.58999633789062
2016-11-29,126.8499984741211,125.88999938964844,126.33000183105469,92100,125.54000091552734
2016-11-30,133.57000732421875,132.3800048828125,129.58999633789062,179900,129.5
2016-12-01,136.5800018310547,134.66000366210938,134.63999938964844,191100,133.97000122070312
2016-12-02,135.2100067138672,133.9199981689453,133.97000122070312,84900,133.0399932861328
2016-12-05,132.72000122070312,131.67999267578125,132.0,105900,131.5
2016-12-06,132.24000549316406,131.42999267578125,131.0,85700,130.3000030517578
2016-12-07,132.66000366210938,132.5800018310547,131.22000122070312,105200,130.97000122070312
2016-12-08,133.6300048828125,133.19000244140625,132.6300048828125,67900,132.05999755859375
2016-12-09,132.97000122070312,132.49000549316406,132.17999267578125,76000,131.7100067138672
2016-12-12,132.7100067138672,131.02999877929688,132.0500030517578,182700,130.7100067138672
2016-12-13,136.61000061035156,136.3300018310547,134.1300048828125,149200,133.72999572753906
2016-12-14,134.5399932861328,131.5399932861328,134.22000122070312,127800,130.83999633789062
2016-12-15,130.66000366210938,130.41000366210938,128.88999938964844,106000,128.16000366210938
2016-12-16,131.10000610351562,129.89999389648438,130.41000366210938,99500,129.47999572753906
2016-12-19,129.85000610351562,128.5500030517578,129.1300048828125,137600,128.1999969482422
2016-12-20,129.3000030517578,128.27000427246094,128.88999938964844,79900,127.91000366210938
2016-12-21,127.80000305175781,126.58999633789062,127.63999938964844,96800,126.5
2016-12-22,125.5,125.26000213623047,125.37000274658203,98900,124.36000061035156
2016-12-23,123.86000061035156,123.31999969482422,122.80000305175781,84600,122.66000366210938
2016-12-27,124.2300033569336,124.16999816894531,123.83000183105469,53600,123.69999694824219
2016-12-28,125.41000366210938,124.44000244140625,125.41000366210938,55200,124.26000213623047
2016-12-29,124.81999969482422,123.94000244140625,124.05000305175781,93100,123.91000366210938
2016-12-30,124.44000244140625,123.95999908447266,124.0999984741211,67600,123.66000366210938
2017-01-03,127.70999908447266,125.58000183105469,126.11000061035156,117300,124.61000061035156
2017-01-04,127.77999877929688,127.19999694824219,125.8499984741211,87000,125.83999633789062
2017-01-05,129.39999389648438,129.0,129.14999389648438,72600,128.22000122070312
2017-01-06,129.02000427246094,127.7699966430664,129.02000427246094,84600,127.25
2017-01-09,126.62000274658203,125.62000274658203,126.61000061035156,88100,125.3499984741211
2017-01-10,127.48999786376953,126.4800033569336,125.95999908447266,100200,125.58000183105469
2017-01-11,128.77000427246094,128.77000427246094,127.19999694824219,66200,126.69000244140625
2017-01-12,127.8499984741211,127.0999984741211,127.01000213623047,93800,126.58000183105469
2017-01-13,129.0,128.4499969482422,127.9000015258789,65000,127.41000366210938
2017-01-17,128.82000732421875,128.1300048828125,128.82000732421875,98800,127.33000183105469
2017-01-18,129.0500030517578,128.25,128.0800018310547,79900,128.02999877929688
2017-01-19,128.77000427246094,127.95999908447266,128.25999450683594,85300,127.4800033569336
2017-01-20,127.94999694824219,127.23999786376953,127.91999816894531,60600,126.83000183105469
2017-01-23,126.05999755859375,125.9800033569336,125.86000061035156,110700,124.76000213623047
2017-01-24,126.08000183105469,125.37000274658203,125.56999969482422,66700,124.94000244140625
2017-01-25,125.98999786376953,125.8499984741211,125.41000366210938,64600,125.16000366210938
2017-01-26,127.69000244140625,126.88999938964844,127.19999694824219,82100,126.55000305175781
2017-01-27,126.9800033569336,126.1500015258789,126.9800033569336,53800,125.70999908447266
2017-01-30,125.08999633789062,125.08999633789062,125.05999755859375,69200,124.2300033569336
2017-01-31,126.0,125.83000183105469,124.87999725341797,63200,124.87999725341797
2017-02-01,126.87000274658203,125.7300033569336,126.70999908447266,77900,124.93000030517578
2017-02-02,126.19000244140625,125.76000213623047,125.55000305175781,48700,124.87999725341797
2017-02-03,126.54000091552734,125.73999786376953,126.1500015258789,44200,125.37999725341797
2017-02-06,125.02999877929688,123.87999725341797,124.9800033569336,62900,123.76000213623047
2017-02-07,124.41999816894531,123.08000183105469,123.97000122070312,87800,122.66999816894531
2017-02-08,123.83000183105469,123.80999755859375,123.55999755859375,93200,121.83999633789062
2017-02-09,124.2699966430664,123.5,123.80999755859375,71400,123.33999633789062
2017-02-10,125.66000366210938,125.56999969482422,124.58999633789062,83200,124.58999633789062
2017-02-13,125.12000274658203,124.56999969482422,124.1500015258789,71600,124.1500015258789
2017-02-14,124.3499984741211,124.16999816894531,124.3499984741211,73500,122.58000183105469
2017-02-15,123.7300033569336,123.5,122.63999938964844,90800,122.55000305175781
2017-02-16,123.26000213623047,122.56999969482422,123.0,123300,121.8499984741211
2017-02-17,121.81999969482422,121.62000274658203,120.4000015258789,82600,120.4000015258789
2017-02-21,122.98999786376953,122.6500015258789,122.23999786376953,59000,122.0
2017-02-22,121.80000305175781,121.0,121.38999938964844,81700,120.8499984741211
2017-02-23,122.9800033569336,121.91999816894531,122.63999938964844,93300,121.44000244140625
2017-02-24,120.69000244140625,120.36000061035156,120.37999725341797,82000,120.02999877929688
2017-02-27,119.72000122070312,119.58999633789062,119.48999786376953,145800,118.76000213623047
2017-02-28,118.80999755859375,118.69000244140625,118.1500015258789,75500,118.1500015258789
2017-03-01,119.18000030517578,118.97000122070312,118.18000030517578,119700,118.12000274658203
2017-03-02,118.11000061035156,117.06999969482422,117.79000091552734,152300,117.06999969482422
2017-03-03,118.75,118.26000213623047,117.6500015258789,73700,117.47000122070312
2017-03-06,118.08999633789062,117.62000274658203,118.0199966430664,93500,117.31999969482422
2017-03-07,118.05000305175781,117.55000305175781,117.48999786376953,198300,117.11000061035156
2017-03-08,116.91000366210938,113.8499984741211,116.91000366210938,198200,113.66000366210938
2017-03-09,114.04000091552734,113.87999725341797,113.54000091552734,157400,112.31999969482422
2017-03-10,114.48999786376953,113.63999938964844,114.48999786376953,217000,113.44999694824219
2017-03-13,115.48999786376953,115.08999633789062,114.8499984741211,110700,114.58000183105469
2017-03-14,114.27999877929688,113.25,114.27999877929688,138100,112.95999908447266
2017-03-15,116.08000183105469,115.6500015258789,114.01000213623047,113400,113.4000015258789
2017-03-16,117.5,117.05999755859375,117.08000183105469,124500,116.6500015258789
2017-03-17,117.91999816894531,117.51000213623047,117.38999938964844,113500,117.13999938964844
2017-03-20,117.95999908447266,117.8499984741211,116.81999969482422,109300,116.77999877929688
2017-03-21,117.58999633789062,115.0999984741211,117.58000183105469,149000,114.98999786376953
2017-03-22,116.19999694824219,115.43000030517578,114.87000274658203,85900,114.54000091552734
2017-03-23,119.66000366210938,119.0,115.45999908447266,330500,115.45999908447266
2017-03-24,121.0,119.68000030517578,121.0,216800,119.47000122070312
